id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
8573,"Longines Record
Automatic","$2,132",Longines,Record,L2.320.4.87.6,Automatic,Steel,Steel,2023,New,Women's watch,26 mm,
51312,,"$15,399",Rolex,Datejust 36,126233,,,,2018,,,36 mm,Unworn
15245,,"$13,936",Rolex,Datejust 41,126334,,Gold/Steel,Steel,2020,,,41 mm,Very good
3444,"Hublot Square Bang
Unico",Price on request,Hublot,Square Bang,821.HX.0170.RX,,,,2023,New,Men's watch/Unisex,,
3995,"Oris
Challenge international de tourisme 1932/lim.ed.","$1,282",Oris,,01 733 7669 4084,,,,2017,Very good,Men's watch/Unisex,44 mm,
24892,,"$11,210",Rolex,Explorer II,16570,,,,1993,,,40 mm,Very good
3580,"TAG Heuer Carrera Porsche Chronograph Special Edition
CBN2A1F.FC6492","$6,786",TAG Heuer,Carrera Porsche Chronograph Special Edition,CBN2A1F.FC6492,,,,2021 (Approximation),Unworn,Men's watch/Unisex,44 mm,
2011,"Omega Speedmaster Professional Moonwatch
Apollo Xi - YEAR 1993 - REF 3592.50.00","$7,183",Omega,Speedmaster Professional Moonwatch,3592.50.00,,,,1993,Very good,Men's watch/Unisex,42 mm,
38958,"Omega Seamaster Diver 300 M
Chronograph Steel White Dial Mens Watch 2598.20.00 Box Card","$3,630",Omega,Seamaster Diver 300 M,2598.20.00,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41.5 mm,
14842,"Seiko Premier
Limited Edition","$1,206",Seiko,Premier,SSA374J1,,,,Unknown,Very good,Men's watch/Unisex,42 mm,
774,"Omega Seamaster Planet Ocean
600M 45.5mm","$11,344",Omega,Seamaster Planet Ocean,215.92.46.22.01.001,Automatic,Ceramic,Rubber,2023,Unworn,Men's watch/Unisex,45.5 mm,
30006,,"$22,152",Rolex,GMT-Master II,126711CHNR,,Gold/Steel,Gold/Steel,2020,,,40 mm,Very good
19643,"Omega
JUMBO dresswatch - tropical dial","$4,093",Omega,,,,,,1949 (Approximation),Very good,Men's watch/Unisex,"35,5 mm",
1262,,"$36,677",Rolex,Daytona,116500LN,,Steel,Steel,2020,,,40 mm,New
2726,"Vacheron Constantin Patrimony
Power Reserve 47200/000G-8445","$13,950",Vacheron Constantin,Patrimony,47200/000G-8445,Automatic,White gold,Crocodile skin,Unknown,Very good,Men's watch/Unisex,36 mm,
12621,"Breitling Superocean Heritage II Chronograph
 2 Chronograph A13320 - Box & Papers","$4,625",Breitling,Superocean Heritage II Chronograph,,,,,Unknown,Very good,,,
9387,"Omega Speedmaster Date
3211.31.00 Automatic Chronograph Chronometer Silver dial SS","$2,170",Omega,Speedmaster Date,3211.31.00,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,40 mm,
13623,"Seiko 5 Sports
UFO",$339,Seiko,5 Sports,6119-6400,,,,1972 (Approximation),Fair,Men's watch/Unisex,43 x 40 mm,
11564,"TAG Heuer Carrera Calibre 16
CV2A10.BA0796 CHRONOGRAPH DAY DATE CALIBRE 16 MEN LUXURY WATCH","$3,029",TAG Heuer,Carrera Calibre 16,CV2A10.BA0796,Automatic,Steel,Steel,2010 (Approximation),Good,,43 mm,
6768,"Hublot
Big Bang Unico Blue 44mm 421.NX.5170.RX","$17,655",Hublot,,421.NX.5170.RX,,,,2023,Unworn,Men's watch/Unisex,44 mm,
595,"Cartier Drive de Cartier
Mens Watch","$5,920",Cartier,Drive de Cartier,WSNM0005,,,,Unknown,Very good,Men's watch/Unisex,40 x 41 mm,
54409,,"$13,338",Rolex,Datejust II,116334,,,,Unknown,,,,Very good
4306,,"$19,044",Rolex,Submariner Date,116610LN STICKERS,,,,2020,,,40 mm,Unworn
1991,"Breitling Navitimer
U17395211A1P1","$6,486",Breitling,Navitimer,U17395211A1P1,Automatic,,,2023,New,Women's watch,35 mm,
3745,"Oris Artix GT
01 735 7662 4461-07 5 21 87FC","$1,525",Oris,Artix GT,01 735 7662 4461-07 5 21 87FC,,,,Unknown,Unworn,Men's watch/Unisex,42 mm,
7242,,"$16,256",Rolex,Datejust II,116334,,Steel,Steel,Unknown,,,41 mm,Very good
5907,"Zenith Chronomaster Sport
03.3100.3600/69.M3100","$10,000",Zenith,Chronomaster Sport,03.3100.3600/69.M3100,,,,2022,New,Men's watch/Unisex,41 mm,
64537,,"$32,149",Rolex,Daytona,116500LN,,,,2022 (Approximation),,,40 mm,Very good
12206,"Cartier Tank Vermeil
590005","$1,500",Cartier,Tank Vermeil,590005,Quartz,Yellow gold,Leather,1990,Good,Women's watch,23 mm,
19619,"Omega Constellation Ladies
123.15.35.20.02.001","$2,698",Omega,Constellation Ladies,123.15.35.20.02.001,Automatic,Steel,Steel,2019 (Approximation),Good,Men's watch/Unisex,35 mm,
10421,"Hublot Classic Fusion
Black Magic Ceramic Mens WATCH 510.CM.1170.CM","$10,620",Hublot,Classic Fusion,510.CM.1170.CM,Automatic,Ceramic,Ceramic,Unknown,New,Men's watch/Unisex,45 mm,
14553,"Seiko Prospex
SPB315J1",$862,Seiko,Prospex,SPB315J1,,,,2023,Very good,Men's watch/Unisex,41 mm,
4443,"Cartier Tank Vermeil
SM MUST DE TANK REF.5057001","$1,767",Cartier,Tank Vermeil,5057001,Quartz,,,1990 (Approximation),,,20.5 x 28 mm,
4938,"Zenith
ゼニス エルプリメロ レインボーフライバック クロノグラフ 01/02.0480.405 自動巻き メンズ_714315 中古","$3,849",Zenith,,,,,,Unknown,Fair,Men's watch/Unisex,40 mm,
2129,"Oris Artelier Chronograph
44 mm 01 774 7686 4051-07 5 23 70fc","$2,759",Oris,Artelier Chronograph,01 774 7686 4051-07 5 23 70FC,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,44 mm,
31646,,"$11,229",Rolex,Datejust 36,116233,,Gold/Steel,Gold/Steel,2005,,,36 mm,Very good
37253,,"$16,085",Rolex,Datejust 41,126331 SFLMIO,,,,Unknown,,,41 mm,Unworn
2463,"Jaeger-LeCoultre
Baignoire Jumbo Manual Winding 18K Gold Ref.9029.21","$2,875",Jaeger-LeCoultre,,,,,,Unknown,Very good,Men's watch/Unisex,29 mm,
22181,"Omega Seamaster
Chronostop Seamaster","$1,482",Omega,Seamaster,145.007,,,,1970 (Approximation),Good,Men's watch/Unisex,,
13764,"Longines Master Collection
UNWORN full set","$2,292",Longines,Master Collection,L2.910.4.78.6,Automatic,Steel,Steel,2023,Unworn,Men's watch/Unisex,40 mm,
5261,"Oris BC4
Flight Timer","$3,000",Oris,BC4,7615,,,,Unknown,New,Men's watch/Unisex,43 mm,
63075,,"$11,299",Rolex,Explorer,214270,,Steel,Steel,2020,,,39 mm,Very good
3408,"TAG Heuer Formula 1 Quartz
Chronograph Black Dial Men's Watch - WAZ111A.BA0875","$1,367",TAG Heuer,Formula 1 Quartz,WAZ111A.BA0875,,,,Unknown,New,Men's watch/Unisex,41 mm,
572,"Vacheron Constantin Overseas Dual Time
41mm",Price on request,Vacheron Constantin,Overseas Dual Time,7900V/110A-B333,Automatic,Steel,Steel,2022,Unworn,Men's watch/Unisex,41 mm,
4694,"Seiko Prospex
SLA055J1 - Prospex Automatic Black Dial Stainless Steel Men's Watch","$4,021",Seiko,Prospex,SLA055J1,Automatic,Steel,,Unknown,Unworn,Men's watch/Unisex,42.6 mm,
22504,"Omega Seamaster
168.1501","$1,368",Omega,Seamaster,168.1501,,,,1995,Good,Men's watch/Unisex,36 mm,
4612,"Tudor Pelagos
LHD","$3,642",Tudor,Pelagos,25610TNL,,,,2016,Very good,Men's watch/Unisex,42 mm,
1978,"Patek Philippe
Calatrava Perpetual Calendar 5327J-001",Price on request,Patek Philippe,,5327J-001,,,,Unknown,Unworn,,39 mm,
29928,,"$45,800",Rolex,Day-Date 40,228238,,Yellow gold,Yellow gold,2022,,,40 mm,Unworn
6195,"Breitling Superocean Heritage II 46
2 46mm Stainless Steel Black dial","$3,001",Breitling,Superocean Heritage II 46,AB202012/BF74,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,46 mm,
69536,,"$8,293",Rolex,Datejust 36,16203,,,,2001,,,36 mm,Very good
15290,"Cartier Tank Anglaise
Large Automatic Steel & 18kt Rose Gold W5310037 3511","$6,395",Cartier,Tank Anglaise,W5310037,Automatic,Gold/Steel,Gold/Steel,2019,Very good,Men's watch/Unisex,39.2mm x 29.8mm mm,
4139,,"$21,038",Rolex,Submariner Date,126610lv,,,,2023,,,41 mm,Very good
13341,"Cartier
VERMEIL COLISÈE 24mm Silver 0.61TCW Diamond Watch","$2,400",Cartier,,,,,,Unknown,Very good,Women's watch,,
10281,"Seiko Prospex
SNE591P Pepsi Bezel Solar Air Diver",$328,Seiko,Prospex,SNE591P1,Quartz,Steel,Steel,2022,New,Men's watch/Unisex,42.8 mm,
12353,"TAG Heuer Monaco Calibre 6
WW2111.FC6183","$3,418",TAG Heuer,Monaco Calibre 6,,,,,2013,Unworn,Men's watch/Unisex,38 x 43 mm,
2814,"Patek Philippe Chronograph
Weissgold Full Set 17.12.2020 Last European Delivery","$82,065",Patek Philippe,Chronograph,5170G-010,Manual winding,White gold,Leather,2020,Very good,Men's watch/Unisex,39.4 x 40 mm,
34147,,"$8,995",Rolex,Lady-Datejust,,,Steel,,Unknown,,,26 mm,Very good
3433,"Hublot Classic Fusion Aerofusion
Aero King Gold Diamonds Leather 45mm 525.OX.0180.LR.1104 Herren Automatik","$43,694",Hublot,Classic Fusion Aerofusion,525.OX.0180.LR.1104,Automatic,Rose gold,Crocodile skin,2023,New,Men's watch/Unisex,45 mm,
10545,"Cartier Santos 100
Medium 2008 Full set","$5,191",Cartier,Santos 100,2878,,,,2008,Very good,Men's watch/Unisex,33 x 44 mm,
10149,"Hublot Classic Fusion Aerofusion
Chronograph Titanium 45mm","$12,900",Hublot,Classic Fusion Aerofusion,525.NX.0170.LR,Automatic,Titanium,Crocodile skin,2018,New,Men's watch/Unisex,45 mm,
57023,,"$40,299",Rolex,Daytona,116515LN,,,,2017,,,40 mm,Very good
4877,"Jaeger-LeCoultre Reverso
Tribute Small Seconds Green Q3978430","$8,925",Jaeger-LeCoultre,Reverso,Q3978430,Manual winding,Steel,Leather,2021,Unworn,Men's watch/Unisex,45.6 x 27.4 mm,
2081,"Patek Philippe Nautilus
White gold 2016","$85,394",Patek Philippe,Nautilus,5712G-001,,,,2016,Fair,Men's watch/Unisex,40 x 38 mm,
6682,"TAG Heuer Carrera Calibre 16
Senna","$3,738",TAG Heuer,Carrera Calibre 16,CBB2010.BA0906,,,,2021,Very good,Men's watch/Unisex,44 mm,
17971,"Omega Speedmaster Professional Moonwatch Moonphase
Mondphase","$12,769",Omega,Speedmaster Professional Moonwatch Moonphase,304.33.44.52.03.001,Automatic,Steel,,2023,New,,44 mm,
3247,"IWC Big Pilot Top Gun
Perpetual Calendar Big Pilot 48mm Moonphase Power Reserve Ceramic Full Set","$20,489",IWC,Big Pilot Top Gun,IW502902,,,,2018,Very good,Men's watch/Unisex,48 mm,
11780,"Hublot Big Bang Unico
18K King Gold & Diamonds Men's Watch","$41,496",Hublot,Big Bang Unico,421.OX.1180.RX.1104,Automatic,,,Unknown,New,Men's watch/Unisex,44 mm,
4385,"Omega Speedmaster Professional Moonwatch
Co-Axial Master Chronometer NEW Unworn Full-Set - 2023","$8,209",Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.001,Manual winding,Steel,Steel,2023,Unworn,Men's watch/Unisex,42 mm,
5155,"Oris Divers Sixty Five
01 733 7720 4057-07 8 21 18","$1,200",Oris,Divers Sixty Five,01 733 7720 4057-07 8 21 18,,,,2023 (Approximation),Good,Men's watch/Unisex,42 mm,
3285,"Tudor Royal
Model Ref.1737 c1958","$2,735",Tudor,Royal,,Manual winding,Steel,Leather,Unknown,Very good,Men's watch/Unisex,34 mm,
7204,"Patek Philippe Gondolo
1967 Patek Philippe Gondolo Ultra-Thin Yellow Gold - FULL SET - Ref. 3519","$11,230",Patek Philippe,Gondolo,,,,,1967,Very good,Men's watch/Unisex,25 x 34 mm,
2114,"Patek Philippe World Time Chronograph
FLYBACK CHRONOGRAPH","$73,663",Patek Philippe,World Time Chronograph,5935A-001,,,,Unknown,New,Men's watch/Unisex,41 mm,
9963,"Audemars Piguet Royal Oak Chronograph
Titanium Men's Watch","$38,850",Audemars Piguet,Royal Oak Chronograph,26198TI.OO.D101CR.01,Automatic,,,Unknown,Very good,Men's watch/Unisex,,
23908,"Omega Seamaster
2226.80.00","$5,701",Omega,Seamaster,2226.80.00,,,,Unknown,Unworn,Men's watch/Unisex,41 mm,
14358,"Breitling Avenger Hurricane
24 H Display Men's Watch Black Rubber Strap XB1210E4/BE89-155S",Price on request,Breitling,Avenger Hurricane,,,,,Unknown,Unworn,Men's watch/Unisex,50 mm,
5210,"Jaeger-LeCoultre Polaris
Blue Dial Steel Case & Bracelet 41MM Q9008180","$7,250",Jaeger-LeCoultre,Polaris,Q9008180,Automatic,Steel,,Unknown,,,41 mm,
6692,"Omega Seamaster Diver 300 M
シーマスター ダイバー 300M コーアクシャル マスター クロノメーター 42MM 210.32.42.20.06.001","$3,891",Omega,Seamaster Diver 300 M,210.32.42.20.06.001,Automatic,Steel,Rubber,Unknown,New,Men's watch/Unisex,42 mm,
7916,"A. Lange & Söhne Lange 1
White Gold Lange 1 Perpetual Calendar Ref. 345.056","$155,000",A. Lange & Söhne,Lange 1,345.056,,,,2022,Very good,Men's watch/Unisex,42 mm,
34044,"Omega De Ville
Square Lady Vintage Cal.625 Gold Capped Gold Dial Stainless Steel Back Swiss Made",$695,Omega,De Ville,,,,,1972,Very good,Women's watch,27 x 32 mm,
11016,"Audemars Piguet Royal Oak Chronograph
25860ST.OO.1110ST.04","$50,920",Audemars Piguet,Royal Oak Chronograph,25860ST.OO.1110ST.04,,,,2016,Very good,Men's watch/Unisex,39 mm,
4479,"Tudor Black Bay
Pro","$3,308",Tudor,Black Bay,M79470-0001,,,,2022,Very good,Men's watch/Unisex,39 mm,
51024,,"$7,500",Rolex,Oyster Perpetual 34,1002,,Gold/Steel,Steel,1969,,,34 mm,Good
4428,"Oris Divers Sixty Five
01 733 7747 4055-07 4 17 18 NEW","$1,469",Oris,Divers Sixty Five,01 733 7747 4055-07 4 17 18,,,,2022,New,Men's watch/Unisex,36 mm,
24177,"Omega Speedmaster Professional Moonwatch
311.30.42.30.01.005","$6,841",Omega,Speedmaster Professional Moonwatch,311.30.42.30.01.005,,,,2019,Very good,Men's watch/Unisex,42 mm,
37729,,"$17,700",Rolex,Datejust 41,126331-0010,,,,2021,,,41 x 48 mm,Very good
23206,,Price on request,Rolex,Explorer,1016,,Steel,Steel,1964,,,36 mm,Very good
18760,,"$6,727",Rolex,Datejust 36,16233,,,,1993,,,36 x 43.5 mm,Very good
2866,"Longines DolceVita
Gold 18 kt NEW NEVER WORN","$5,502",Longines,DolceVita,L5.502.6.16.6,Quartz,Yellow gold,Yellow gold,Unknown,New,Women's watch,22 x 32 mm,
12391,"Breitling Chronomat
B01 42 Rose Gold and Steel Unworn","$10,574",Breitling,Chronomat,UB0134101B1U1,,,,2021,Unworn,Men's watch/Unisex,42 mm,
20779,,"$42,884",Rolex,GMT-Master,1675,,Steel,Steel,1976,,,40 mm,Very good
44967,,"$5,040",Rolex,Lady-Datejust,79163,,,,1999 (Approximation),,,26 mm,Very good
4654,"Cartier Santos
De Cartier",Price on request,Cartier,Santos,W2SA0016,,,,2023 (Approximation),Unworn,Men's watch/Unisex,35.1 mm,
12849,"Longines Saint-Imier
 L2.263.0 White Mother of Pearl Dial 71 Diamonds","$2,612",Longines,Saint-Imier,L2.263.0.87.6,Automatic,Steel,Steel,2016,Very good,Women's watch,26 mm,
10669,"Longines
Classic 18k","$1,140",Longines,,,,,,1926,Good,Men's watch/Unisex,30 mm,
56329,,"$27,682",Rolex,Daytona,116523,,Gold/Steel,Gold/Steel,2007,,,40 mm,Very good
38221,,"$4,993",Rolex,Datejust 36,16014,,,,Unknown,,,36 mm,Very good
13643,"Breitling Top Time
42 Chevrolet Corvette A25310241K1X1 NEW Unworn Full Set 2023","$7,476",Breitling,Top Time,A25310241K1X1,,,,2023,New,Men's watch/Unisex,42 mm,
24564,"Omega
オメガ コンステレーション クォーツ レディース_699733 中古 ev20",$362,Omega,,,,,,Unknown,Fair,Women's watch,26 mm,
6090,"Panerai Radiomir 1940 3 Days
47mm LE Pam00690","$15,000",Panerai,Radiomir 1940 3 Days,PAM00690,Manual winding,Steel,Leather,2017,New,,47 mm,
21565,,"$15,794",Rolex,Datejust 41,126334,,Steel,Steel,2023,,,41 mm,New
7269,"Breitling Superocean 44
Auto 44 A17367 Blue Dial Box And Papers","$2,640",Breitling,Superocean 44,A17367D81C1A1,,,,2021,Very good,Men's watch/Unisex,44 mm,
41476,,"$7,377",Rolex,Datejust 36,16233,,Gold/Steel,Gold/Steel,1991 (Approximation),,,36 mm,Very good
8309,"Omega Constellation
18K Gold Steel Automatic Watch 1302.30 BF561305","$1,378",Omega,Constellation,1302.30,Automatic,Gold/Steel,Gold/Steel,Unknown,Good,Men's watch/Unisex,36 mm,
34504,,"$13,180",Rolex,Milgauss,Rolex 116400GV MILGAUSS Green Crystal GV-116400GV Black Dial,,Steel,Steel,2023,,,40mm mm,New
11186,Longines Conquest,$562,Longines,Conquest,,,,,1970 (Approximation),Good,Men's watch/Unisex,35 mm,
11947,"Breitling Superocean Heritage II 46
B20 Automatic 46 Blau","$5,165",Breitling,Superocean Heritage II 46,AB2020161C1A1,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,46 mm,
71345,,"$31,965",Rolex,GMT-Master II,126720,,Steel,Steel,2022,,,40 mm,New
1187,"Longines PrimaLuna
Quartz 34mm",$917,Longines,PrimaLuna,L8.114.4.16.6,,,,Unknown,Unworn,,34 mm,
52284,,"$74,987",Rolex,Daytona,116508,,Yellow gold,Yellow gold,2020,,,40 mm,Very good
7762,"A. Lange & Söhne Datograph
403.031 Rare “Dufourgraph”","$162,300",A. Lange & Söhne,Datograph,403.031,,,,2005,Unworn,Men's watch/Unisex,39 mm,
16842,"Omega Seamaster Aqua Terra
150M Co‑Axial Master Chronometer 38 mm","$6,875",Omega,Seamaster Aqua Terra,220.10.38.20.03.002,Automatic,Steel,Steel,2023,New,Women's watch,34 mm,
11056,"Hublot Classic Fusion
45mm 511.NX.1171.LR","$6,545",Hublot,Classic Fusion,511.NX.1171.LR,Automatic,Titanium,Rubber,Unknown,Unworn,Men's watch/Unisex,45 mm,
15763,"Omega Seamaster Planet Ocean
600m Master","$5,497",Omega,Seamaster Planet Ocean,215.30.44.21.04.001,Automatic,Steel,Steel,2022 (Approximation),New,Men's watch/Unisex,43.5 mm,
46938,,"$52,000",Rolex,Sky-Dweller,326938,,Yellow gold,Yellow gold,2022 (Approximation),,,42 mm,Unworn
1505,"Patek Philippe Chronograph
1463","$157,789",Patek Philippe,Chronograph,1463,Manual winding,Yellow gold,,1940,Good,,35 mm,
67912,,"$62,131",Rolex,Daytona,116505,,Rose gold,Rose gold,2023,,,40 mm,Unworn
14866,,"$3,143",Rolex,Oyster Perpetual Lady Date,79160,,,,2000 (Approximation),,,26 mm,Very good
1584,"Zenith
Calatrava classic vintage 1950s renewed rare cal.126",$746,Zenith,,,,,,1950,Good,Men's watch/Unisex,35.5 x 43.5 mm,
33339,"Omega Speedmaster Professional Moonwatch
3570.50.00 Professional Moonwatch luminova dial 2000’s","$5,644",Omega,Speedmaster Professional Moonwatch,3570.50.00,,,,2000,Very good,Men's watch/Unisex,42 mm,
13888,"Omega Seamaster Planet Ocean
215.32.44.21.01.001","$4,947",Omega,Seamaster Planet Ocean,215.32.44.21.01.001,,,,Unknown,New,Men's watch/Unisex,43.5 mm,
777,"Panerai Radiomir 1940 3 Days Automatic
GMT 45mm",Price on request,Panerai,Radiomir 1940 3 Days Automatic,PAM00658,Automatic,Steel,Calf skin,2023,Unworn,Men's watch/Unisex,45 mm,
2274,,"$11,211",Rolex,Datejust 36,116233,,Gold/Steel,Gold/Steel,2008,,,36 mm,Very good
226,"Vacheron Constantin Overseas
47040/000A-9008","$20,094",Vacheron Constantin,Overseas,47040/000A-9008,,,,2016,Very good,Men's watch/Unisex,42 mm,
13404,"Omega Speedmaster Racing
Japan Special Edition 3570.40 w. Extract from the Archives","$15,378",Omega,Speedmaster Racing,3570.40,,,,2004,Very good,Men's watch/Unisex,42 mm,
37474,,"$14,175",Rolex,Datejust 36,126234-0045,,,,Unknown,,,36 mm,New
51698,,"$6,750",Rolex,Datejust 36,16234,,,,Unknown,,,36 mm,Very good
7766,"Patek Philippe Calatrava
5196p-001","$36,000",Patek Philippe,Calatrava,5196p-001,,,,2009 (Approximation),Very good,Men's watch/Unisex,37 mm,
17276,"Breitling
Premier B01 Chronograph 42 Men's Watch AB0118221C1X4","$5,375",Breitling,,AB0118221C1X4,,,,Unknown,,,42 mm,
3479,"Vacheron Constantin
Geneva","$3,450",Vacheron Constantin,,,,,,1970 (Approximation),Very good,Women's watch,22 x 30 mm,
5489,,"$25,757",Rolex,Day-Date 36,118205,,,,Unknown,,,36 mm,Very good
13905,"Cartier Santos
De Cartier Large Rose Gold 39mm 2021 (New)","$34,500",Cartier,Santos,WGSA0018,,,,2021,New,Men's watch/Unisex,39.8 mm,
35223,"Omega Speedmaster Reduced
90s Automatic Blue Dial Triple Calendar 39mm","$2,599",Omega,Speedmaster Reduced,,,,,1990 (Approximation),Good,Men's watch/Unisex,,
4885,"Panerai
Marine Chronometer Limited 30 Pieces","$18,112",Panerai,,PAM00245,,,,2007 (Approximation),Good,Men's watch/Unisex,195 mm,
10621,"Breitling Chronomat Evolution
A13356 クロノマット エボリューション クロノグラフ 自動巻き メンズ 742166 中古","$1,978",Breitling,Chronomat Evolution,A13356,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,43 mm,
16829,"Breitling Skyracer
Raven Chronograph M27363A3B823 Steel Black Index Dial","$6,899",Breitling,Skyracer,M27363A3B823,Automatic,Steel,Rubber,2016,Unworn,,45 mm,
2691,"Jaeger-LeCoultre Memovox
Pink 18k ''Full Set''",Price on request,Jaeger-LeCoultre,,,Automatic,Rose gold,Leather,1962,Good,Men's watch/Unisex,37 mm,
433,"TAG Heuer Aquaracer 300M
WBP201A.BA0632 Aquaracer Professional 300 Auto","$3,334",TAG Heuer,Aquaracer 300M,WBP201A.BA0632,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,43 mm,
13112,"Omega Seamaster
Terra 150m Co-axial Master Chronometer Seamaster","$11,401",Omega,Seamaster,220.20.38.20.06.001,Automatic,Gold/Steel,Gold/Steel,2023,New,Women's watch,38 mm,
1812,"Seiko
Quartz Vintage & Rare",$65,Seiko,,,,,,1980 (Approximation),Good,Men's watch/Unisex,40 mm,
35830,"Omega Constellation Ladies
Co-Axial 18K Red Gold & Diamonds Ladies Watch","$17,718",Omega,Constellation Ladies,123.58.35.20.55.003,Automatic,,,Unknown,New,Women's watch,35 mm,
4574,"Zenith
cal 135 second series 1958 36,6mm","$5,061",Zenith,,,,,,1958 (Approximation),Good,Men's watch/Unisex,"36,6 mm",
3432,"IWC
R810AD with original bracelet","$1,852",IWC,,R810AD,,,,1970 (Approximation),Good,Men's watch/Unisex,34.5 mm,
9762,"Breitling Exospace B55 Connected
EB5510H1/BE79/181E","$5,203",Breitling,Exospace B55 Connected,EB5510H1/BE79/181E,,,,2019,Very good,Men's watch/Unisex,46 mm,
58955,,"$15,694",Rolex,Cellini Time,50605RBR,,,,2016 (Approximation),,,39 mm,Very good
5526,"IWC
automatique calibre 85 Pellaton 1950.","$1,704",IWC,,,,,,1950,Very good,Men's watch/Unisex,34 mm,
9592,"Longines
classico","$2,751",Longines,,,,,,1969,Very good,Men's watch/Unisex,36 mm mm,
13181,"Seiko
7550-0010",$144,Seiko,,,,,,1982 (Approximation),Fair,Men's watch/Unisex,50.3 mm,
12015,"TAG Heuer 6000
Professional 6000 Ladies Divers Stainless Steel & 18K Gold Plated Watch - WH1353","$1,090",TAG Heuer,6000,,Quartz,Gold/Steel,Leather,2000 (Approximation),Very good,Women's watch,30 x 34.5 mm,
11210,"Hublot Classic Fusion
45mm 510.OX.1180.OX","$30,668",Hublot,Classic Fusion,510.OX.1180.OX,Automatic,Rose gold,Rose gold,Unknown,Unworn,Men's watch/Unisex,45 mm,
5648,"TAG Heuer Monaco Calibre 11
Automatic CAW211P.FC6356 (NEW)","$5,673",TAG Heuer,Monaco Calibre 11,CAW211P.FC6356,,,,Unknown,New,Men's watch/Unisex,39 mm,
8325,"Tudor Black Bay Chrono
Chronograph 41mm Steel Watch M79360N","$5,400",Tudor,Black Bay Chrono,M79360N-0001,,,,2022,Unworn,Men's watch/Unisex,41 mm,
