id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
3166,"Longines Master Collection
L2.859.4.78.3","$3,262",Longines,Master Collection,L2.859.4.78.3,N/A,N/A,N/A,2023,New,Men's watch/Unisex,44 mm,N/A,3262.0
14279,N/A,"$54,845",Rolex,Datejust 36,1601,N/A,White gold,White gold,1967,N/A,N/A,36 mm,Very good,54845.0
4755,"TAG Heuer Carrera Calibre 16
Chronograph","$3,291",TAG Heuer,Carrera Calibre 16,CBN2A1AA.BA0643,Automatic,Steel,Steel,2022 (Approximation),New,Men's watch/Unisex,44 mm,N/A,3291.0
12716,"Hublot Elegant
Chronograph Mdm Bang Automatic Diamonds","$5,899",Hublot,Elegant,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,40 mm,N/A,5899.0
9670,"Hublot Big Bang
Integral Time Only Yellow Gold Men’s Watch","$41,900",Hublot,Big Bang,456.VX.0130.VX,Automatic,Yellow gold,Yellow gold,2023,New,Men's watch/Unisex,40 mm,N/A,41900.0
1108,N/A,"$67,147",Rolex,GMT-Master II,126719 BLRO,N/A,N/A,N/A,2020,N/A,N/A,40 mm,New,67147.0
3565,"Oris
00000",$282,Oris,N/A,N/A,N/A,N/A,N/A,1970 (Approximation),Good,Men's watch/Unisex,35 x 38.5 mm,N/A,282.0
6007,"Tudor Glamour Date
36 Full set","$1,936",Tudor,Glamour Date,55010W,N/A,N/A,N/A,2017,Very good,Men's watch/Unisex,36 mm,N/A,1936.0
7430,N/A,"$10,686",Rolex,Air King,116900,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,New,10686.0
7744,"Breitling Colt Chronograph
A73380","$3,220",Breitling,Colt Chronograph,A73380,N/A,N/A,N/A,2005,Good,Men's watch/Unisex,41 mm,N/A,3220.0
4616,"Seiko 5 Sports
SRPG39K1 - 5 Sports Automatic Blue Dial Stainless Steel Men's Watch",$249,Seiko,5 Sports,SRPG39K1,Automatic,Steel,Leather,Unknown,Unworn,Men's watch/Unisex,39.4 mm,N/A,249.0
9709,N/A,"$9,480",Rolex,Air King,116900,N/A,Steel,Steel,2019,N/A,N/A,40 mm,Very good,9480.0
15197,"Seiko Presage
SPB205J1",$921,Seiko,Presage,SPB205J1,N/A,N/A,N/A,2021 (Approximation),Very good,Men's watch/Unisex,39.3 x 11.1 mm,N/A,921.0
11905,"Omega De Ville Prestige
QUARTZ 27.4 M﻿M watch 424.50.27.60.05.002","$7,557",Omega,De Ville Prestige,424.50.27.60.05.002,N/A,N/A,N/A,Unknown,New,Women's watch,27.4 mm,N/A,7557.0
46893,N/A,"$44,499",Rolex,Day-Date 40,228238,N/A,Yellow gold,Yellow gold,2023,N/A,N/A,40 mm,Unworn,44499.0
5329,"Breitling Superocean Heritage II Chronograph
44","$6,338",Breitling,Superocean Heritage II Chronograph,A13313161C1S1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,44 mm,N/A,6338.0
22254,N/A,"$6,000",Rolex,Air King,N/A,N/A,N/A,N/A,1995,N/A,N/A,34 mm,Very good,6000.0
784,"Jaeger-LeCoultre Master Ultra Thin Réserve de Marche
ジャガールクルト　マスターウルトラスリム Q1378420 / 176.8.38.S","$6,272",Jaeger-LeCoultre,Master Ultra Thin Réserve de Marche,N/A,Automatic,Steel,Leather,Unknown,Very good,N/A,39 mm,N/A,6272.0
1547,"Breitling Navitimer
Automatic 35","$6,749",Breitling,Navitimer,U17395211A1P1,Automatic,Gold/Steel,Crocodile skin,2023,New,Women's watch,35 mm,N/A,6749.0
4810,"Seiko
セイコー　プロスペックス SPS003J1 / 5R86-0AG0","$3,683",Seiko,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,N/A,45 mm,N/A,3683.0
1367,"Oris Big Crown Pointer Date
Calibre 403 38mm","$3,434",Oris,Big Crown Pointer Date,01 403 7776 4065-07 5 19 11,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,38 mm,N/A,3434.0
2546,"Zenith
classico donna in oro","$5,866",Zenith,N/A,N/A,N/A,N/A,N/A,Unknown,New,Women's watch,25 mm,N/A,5866.0
1133,"Panerai
Luminor Luna Rossa Chrono Flyback","$17,512",Panerai,N/A,PAM 01037,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,44 mm,N/A,17512.0
48664,N/A,"$7,900",Rolex,Yacht-Master,168622,N/A,Steel,Steel,2002,N/A,N/A,35 mm,Very good,7900.0
29347,N/A,"$51,434",Rolex,Sky-Dweller,326938,N/A,Yellow gold,Yellow gold,2023,N/A,N/A,42 mm,Unworn,51434.0
5949,"Zenith Defy
Midnight Automatic 03.9200.670/01.MI001 Stainless Steel Watch Blue Dial","$7,950",Zenith,Defy,03.9200.670/01.MI001,Automatic,Steel,Steel,Unknown,Unworn,Women's watch,36 mm,N/A,7950.0
5105,"Oris BC3
7640",$700,Oris,BC3,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,700.0
22785,N/A,"$14,200",Rolex,Submariner (No Date),124060,N/A,Steel,Steel,2023 (Approximation),N/A,N/A,41 mm,New,14200.0
5937,"IWC Ingenieur
Ref 866","$13,237",IWC,Ingenieur,866,N/A,N/A,N/A,1970,Very good,Men's watch/Unisex,N/A,N/A,13237.0
476,"Jaeger-LeCoultre
Reverso (submodel) REVERSO DAY DATE & NIGHT DAY GRAND TAILLE","$14,722",Jaeger-LeCoultre,N/A,270.3.36,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,N/A,N/A,14722.0
67668,N/A,"$6,610",Rolex,Oyster Perpetual Date,15000,N/A,N/A,N/A,1981,N/A,N/A,35 mm,Very good,6610.0
37700,N/A,"$13,000",Rolex,Explorer II,216570,N/A,Steel,Steel,2020,N/A,N/A,42 mm,New,13000.0
9249,N/A,"$38,115",Rolex,Day-Date 36,118238,N/A,Yellow gold,Yellow gold,2016,N/A,N/A,36 mm,Very good,38115.0
11212,"Seiko Prospex
SBEN001 SJE085J1 Limited Automatic 10 bar watch","$1,930",Seiko,Prospex,N/A,N/A,N/A,N/A,2021,New,N/A,N/A,N/A,1930.0
36817,N/A,"$59,660",Rolex,Day-Date 40,228239 SQMRP,N/A,N/A,N/A,Unknown,N/A,N/A,40 mm,Unworn,59660.0
7786,"A. Lange & Söhne 1815
234.026","$25,612",A. Lange & Söhne,1815,234.026,N/A,N/A,N/A,2018,Very good,Men's watch/Unisex,39 mm,N/A,25612.0
1329,"Zenith
ZENITISSIMO","$1,464",Zenith,N/A,N/A,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,34 x 28 mm,N/A,1464.0
45810,N/A,"$9,095",Rolex,Datejust 41,126300,N/A,Steel,Steel,2020,N/A,N/A,41 x 48 mm,Very good,9095.0
2796,"Audemars Piguet Royal Oak Day-Date
26330ST.OO.1220ST.01","$45,000",Audemars Piguet,Royal Oak Day-Date,26330ST.OO.1220ST.01,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,39 mm,N/A,45000.0
3665,"Audemars Piguet Royal Oak Offshore Chronograph
26420SO.OO.A002CA.01","$41,202",Audemars Piguet,Royal Oak Offshore Chronograph,26420SO.OO.A002CA.01,N/A,N/A,N/A,2022,Very good,Men's watch/Unisex,43 mm,N/A,41202.0
6966,"Seiko
アストロン NEXTER シリーズ GPS ソーラーモデル 日本正規品 SBXD015","$1,834",Seiko,N/A,SBXD015,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,N/A,N/A,1834.0
5368,"Breitling Superocean Heritage
II B20 Automatic 44","$7,040",Breitling,Superocean Heritage,UB2030121B1A1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,44 mm,N/A,7040.0
17243,"Omega Speedmaster Mark II
Co-axial 327.10.43.50.01.001","$3,350",Omega,Speedmaster Mark II,327.10.43.50.01.001,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,42.4 mm,N/A,3350.0
19024,"Omega Seamaster
Chronograph Caliber 321 Steel Bracelet","$4,492",Omega,Seamaster,145.006,N/A,N/A,N/A,Unknown,Fair,N/A,N/A,N/A,4492.0
10144,"IWC Pilot
Blue Angels Pilot's Watch Edition Chronograph","$10,490",IWC,Pilot,IW389008,Automatic,Ceramic,Calf skin,2020,Very good,Men's watch/Unisex,44.5 mm,N/A,10490.0
5409,"Jaeger-LeCoultre Master Grand Tourbillon
Platinum Men's Watch","$48,300",Jaeger-LeCoultre,Master Grand Tourbillon,149.6.34.S,Automatic,N/A,N/A,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,48300.0
20864,"Omega Speedmaster Professional Moonwatch
311.30.42.30.01.005 c. 2015 Box and Papers","$5,194",Omega,Speedmaster Professional Moonwatch,311.30.42.30.01.005,Manual winding,Steel,Steel,2015,Very good,Men's watch/Unisex,42 mm,N/A,5194.0
15021,"Omega Seamaster
1960s Vintage Mens Tropical Dial Wristwatch cal 268 ref. 14389-9",$843,Omega,Seamaster,14389,N/A,N/A,N/A,1961 (Approximation),Good,Men's watch/Unisex,35 mm,N/A,843.0
3946,"Breitling Superocean Heritage
Ii","$5,406",Breitling,Superocean Heritage,A13313121B1A1,N/A,N/A,N/A,2023,New,Men's watch/Unisex,44 mm,N/A,5406.0
10879,"Audemars Piguet Royal Oak Offshore Chronograph
Alinghi Team 44mm","$39,800",Audemars Piguet,Royal Oak Offshore Chronograph,26062OR.OO.A002CA.01,N/A,N/A,N/A,2007 (Approximation),Very good,Men's watch/Unisex,44 mm,N/A,39800.0
5101,"Zenith El Primero 36'000 VpH
Chronomaster 03.2040.400/69.C494","$8,582",Zenith,El Primero 36'000 VpH,03.2040.400/69.C494,Automatic,Steel,Crocodile skin,2021,New,N/A,42 mm,N/A,8582.0
1746,"Vacheron Constantin Overseas
White 4500V fullset","$30,479",Vacheron Constantin,Overseas,4500V/110A-B126,N/A,N/A,N/A,2021,Very good,Men's watch/Unisex,41 mm,N/A,30479.0
57547,N/A,"$13,700",Rolex,Oyster Perpetual 31,277200,N/A,Steel,Steel,2022,N/A,N/A,31 mm,Unworn,13700.0
25732,"Omega Speedmaster Professional Moonwatch
From Moon to Mars Limited Edition","$12,430",Omega,Speedmaster Professional Moonwatch,3577.50,N/A,N/A,N/A,2010 (Approximation),Good,Men's watch/Unisex,42 mm,N/A,12430.0
2198,"Tudor Black Bay
Pro M79470-0001","$4,843",Tudor,Black Bay,M79470-0001,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,39 mm,N/A,4843.0
11293,"Longines HydroConquest
L3.642.4.56.6",$802,Longines,HydroConquest,L3.642.4.56.6,N/A,N/A,N/A,2015,Good,Men's watch/Unisex,41 mm,N/A,802.0
3689,"Tudor Black Bay Chrono
Dial 41mm 2023","$4,761",Tudor,Black Bay Chrono,79360N,N/A,N/A,N/A,2023,New,Men's watch/Unisex,41 mm,N/A,4761.0
18462,"Seiko
SUR432 Essentials Two Tone 37 mm Gray Dial Day Date Quartz Men's Watch",$215,Seiko,N/A,N/A,N/A,N/A,N/A,2023,New,Men's watch/Unisex,37 mm,N/A,215.0
8948,"Audemars Piguet Royal Oak Offshore Diver
15720ST.OO.A052CA.01","$36,750",Audemars Piguet,Royal Oak Offshore Diver,15720ST.OO.A009CA.01,Automatic,Steel,Rubber,Unknown,Unworn,Men's watch/Unisex,42 mm,N/A,36750.0
16856,"Breitling Super Avenger
Chronograph Stainless Steel","$3,499",Breitling,Super Avenger,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,48 mm,N/A,3499.0
20156,N/A,"$17,944",Rolex,Datejust 41,126333,N/A,Gold/Steel,Gold/Steel,2022,N/A,N/A,41 mm,Very good,17944.0
11981,"Longines Legend Diver
No Date","$3,307",Longines,Legend Diver,L36744563,N/A,N/A,N/A,2009,Very good,Men's watch/Unisex,42 mm,N/A,3307.0
6357,"TAG Heuer Aquaracer
Professional 1000 Superdiver Ref. Tag",Price on request,TAG Heuer,Aquaracer,WBP5A8A.BF0619,Automatic,Titanium,Titanium,2023,New,Men's watch/Unisex,45 mm,N/A,0.0
5658,"Longines Master Collection
36mm","$5,024",Longines,Master Collection,N/A,Automatic,Rose gold,Crocodile skin,2023,New,Men's watch/Unisex,N/A,N/A,5024.0
52603,N/A,"$8,500",Rolex,Datejust 36,116234,N/A,N/A,N/A,2009,N/A,N/A,N/A,Very good,8500.0
3420,"Longines Heritage
L28284536 - Longines Heritage Automatic Black Dial Stainless Steel Men's Watch","$2,727",Longines,Heritage,L28284536,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,38.5 mm,N/A,2727.0
6907,"Hublot Big Bang Unico
Black Magic 44mm","$21,565",Hublot,Big Bang Unico,421.CI.1170.RX,N/A,N/A,N/A,2022,New,Men's watch/Unisex,44 mm,N/A,21565.0
13739,"Omega Constellation Double Eagle
Day-Date Chrono (SPECIAL OFFER)","$5,695",Omega,Constellation Double Eagle,121.32.44.52.01.001,Automatic,Steel,Rubber,2010 (Approximation),New,Men's watch/Unisex,44 mm,N/A,5695.0
42535,N/A,"$13,975",Rolex,Datejust 36,126234,N/A,Steel,Steel,2023,N/A,N/A,36 mm,Unworn,13975.0
15705,"Seiko Galante
セイコー ガランテ スプリングドライブ GMT パワーリザーブ SBLA005/5R66-0AC0 スプリングドライブ メンズ_636727 中古","$1,779",Seiko,Galante,N/A,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,42 mm,N/A,1779.0
640,"Hublot Classic Fusion
Tourbillon Power Reserve 39mm","$134,568",Hublot,Classic Fusion,505.JX.6910.RT.ORL19,Manual winding,N/A,N/A,2022,Very good,Men's watch/Unisex,39 mm,N/A,134568.0
13906,"Omega Speedmaster Professional Moonwatch
Missions Skylab 1 I Limited 3597.21","$18,241",Omega,Speedmaster Professional Moonwatch,N/A,N/A,N/A,N/A,1999,Very good,Men's watch/Unisex,42 mm,N/A,18241.0
23035,"Omega Seamaster Aqua Terra
231.10.30.60.55.001","$3,192",Omega,Seamaster Aqua Terra,231.10.30.60.55.001,N/A,N/A,N/A,2015 (Approximation),Very good,Women's watch,30 mm,N/A,3192.0
24260,N/A,"$23,000",Rolex,Daytona,16523,N/A,Gold/Steel,Gold/Steel,1989,N/A,N/A,40 mm,Very good,23000.0
48001,N/A,"$23,799",Rolex,Sky-Dweller,326933,N/A,N/A,N/A,Unknown,N/A,N/A,42 mm,New,23799.0
38500,N/A,"$11,793",Rolex,Datejust 36,126233,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Very good,11793.0
4305,"Seiko 5 Sports
Stargate I All Black PVD Diver's Men's Watch",$299,Seiko,5 Sports,N/A,Automatic,Steel,Steel,2010,New,Men's watch/Unisex,44 mm,N/A,299.0
4046,"Jaeger-LeCoultre Polaris
Automatic","$10,949",Jaeger-LeCoultre,Polaris,9008170,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41 mm,N/A,10949.0
13825,"Seiko Prospex
SRPD09K1",$425,Seiko,Prospex,SRPD09K1,N/A,N/A,N/A,2022,Very good,Men's watch/Unisex,N/A,N/A,425.0
12699,"Longines Conquest
未使用品保証書付き LONGINES ロンジン コンクエスト デイト L3.276.5.16.7 自動巻き レディース 中古","$1,377",Longines,Conquest,N/A,Automatic,N/A,N/A,Unknown,Unworn,Women's watch,29 mm,N/A,1377.0
9523,"Hublot Classic Fusion Racing Grey
565.NX.7071.RX","$5,800",Hublot,Classic Fusion Racing Grey,565.NX.7071.RX,Automatic,Titanium,Rubber,2023,New,Men's watch/Unisex,38 mm,N/A,5800.0
10454,"Audemars Piguet Royal Oak Chronograph
\"50th Anniversary\" Rose Gold Blue Dial 26240OR.OO.D315CR.01",Price on request,Audemars Piguet,Royal Oak Chronograph,26240OR.OOD315CR.01,Automatic,Rose gold,Crocodile skin,Unknown,N/A,N/A,41 mm,N/A,0.0
49994,N/A,"$22,500",Rolex,GMT-Master II,126720VTNR,N/A,Steel,Steel,2023,N/A,N/A,40 mm,New,22500.0
22495,N/A,"$3,555",Rolex,Oyster Perpetual Lady Date,6917,N/A,N/A,N/A,1979,N/A,N/A,26 mm,Very good,3555.0
6489,"TAG Heuer Aquaracer Lady
300 S/Steel & White Ceramic 35mm WAY131B","$1,252",TAG Heuer,Aquaracer Lady,WAY131B.BA0914,Quartz,Steel,Steel,Unknown,Very good,Women's watch,35 mm,N/A,1252.0
62772,N/A,"$14,491",Rolex,Sea-Dweller Deepsea,116660,N/A,Steel,Steel,2011 (Approximation),N/A,N/A,44 mm,Very good,14491.0
2090,"Zenith
Movado Museum NOS","$1,587",Zenith,N/A,N/A,N/A,N/A,N/A,Unknown,Unworn,Women's watch,25 mm,N/A,1587.0
5113,"TAG Heuer Carrera Calibre 16
Day Date Automatic Chronograph CV2A10 6612U","$3,392",TAG Heuer,Carrera Calibre 16,CV2A10,N/A,N/A,N/A,2015 (Approximation),Very good,Men's watch/Unisex,41 mm,N/A,3392.0
4018,"Longines Record
L23214116 - Record Automatic White Dial Ladies Watch","$2,229",Longines,Record,L23214116,Automatic,Steel,Steel,Unknown,New,Women's watch,30 mm,N/A,2229.0
1260,"Hublot Classic Fusion
King Gold","$34,132",Hublot,Classic Fusion,548.OX.1180.OX,Automatic,Rose gold,Rose gold,2023,New,Men's watch/Unisex,42 mm,N/A,34132.0
6349,"Longines Conquest
VHP L3.717.4.76.6",$814,Longines,Conquest,L3.717.4.76.6,Quartz,Steel,N/A,Unknown,Good,Men's watch/Unisex,42 mm,N/A,814.0
5513,"Panerai Radiomir 3 Days 47mm
California 3 Days Acciaio PAM00424","$5,999",Panerai,Radiomir 3 Days 47mm,PAM00424,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,47 mm,N/A,5999.0
5674,"Panerai Luminor GMT Automatic
Submersible 1950 Carbotech Automatic Black Dial Men's Watch PAM01616","$14,500",Panerai,Luminor GMT Automatic,PAM 01616,N/A,N/A,N/A,2023,New,Men's watch/Unisex,47 mm,N/A,14500.0
62039,N/A,"$23,713",Rolex,GMT-Master II,116710BLNR,N/A,Steel,Steel,2021,N/A,N/A,40 mm,Very good,23713.0
18632,"Omega De Ville Trésor
デ・ヴィル トレゾア コーアクシャル マスタークロノメーター パワーリザーブ / DE VILLE TRESOR CO-AXIAL MASTER CHRONOMETER POWER RESERVE","$6,510",Omega,De Ville Trésor,435.13.40.22.06.001,Manual winding,Steel,N/A,Unknown,New,N/A,40 mm,N/A,6510.0
17401,"Omega De Ville Trésor
40mm - Orbis‑Edition","$7,639",Omega,De Ville Trésor,432.13.40.21.03.001,N/A,N/A,N/A,2023,New,Men's watch/Unisex,N/A,N/A,7639.0
14029,"Omega De Ville Trésor
Quartz 428.18.36.60.11.001","$4,617",Omega,De Ville Trésor,428.18.36.60.11.001,N/A,N/A,N/A,2023,New,Women's watch,36 mm,N/A,4617.0
5828,"Audemars Piguet Royal Oak
14790ST.OO.0789ST.01","$43,593",Audemars Piguet,Royal Oak,14790ST.OO.0789ST.01,N/A,N/A,N/A,1999,Very good,Men's watch/Unisex,36 mm,N/A,43593.0
498,"Sinn 142
中古 ジン Sinn 142.ST.II スペース クロノグラフ Cal.デュアボラ・デプラ2070 自動巻き メンズ 良品 I#123205","$2,898",Sinn,142,N/A,Automatic,Steel,N/A,Unknown,Good,Men's watch/Unisex,43 mm,N/A,2898.0
4312,"Breitling Chronomat
Super Chronomat B01 44 Ice Blue",Price on request,Breitling,Chronomat,PB0136251C1S1,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,44 mm,N/A,0.0
8037,"Patek Philippe Annual Calendar
Cream Dial & Solid gold bracelet","$68,349",Patek Philippe,Annual Calendar,5146/1J-001,N/A,N/A,N/A,2019,Very good,Men's watch/Unisex,39 mm,N/A,68349.0
1116,N/A,"$7,730",Rolex,Datejust 36,16030,N/A,N/A,N/A,1982,N/A,N/A,36 mm,Very good,7730.0
17284,"Seiko GS
グランドセイコー ヘリテージコレクション 特別精度調整スプリングドライブ","$18,511",Seiko,N/A,N/A,N/A,N/A,N/A,2021 (Approximation),Very good,N/A,40 mm,N/A,18511.0
2910,"Vacheron Constantin Quai de l'Ile
palladium box + papers","$26,166",Vacheron Constantin,Quai de l'Ile,86050/000D-9343,Automatic,Palladium,Leather,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,26166.0
46677,N/A,"$6,999",Rolex,Oyster Perpetual 28,276200,N/A,Steel,Steel,2022,N/A,N/A,28 x 33 mm,Unworn,6999.0
27390,N/A,"$23,412",Rolex,Sky-Dweller,326934,N/A,N/A,N/A,2018,N/A,N/A,42 mm,Very good,23412.0
9764,"TAG Heuer Formula 1 Quartz
Chronograph 43mm","$1,898",TAG Heuer,Formula 1 Quartz,CAZ101AH.BA0842,Quartz,Steel,Steel,2023,New,Men's watch/Unisex,43 mm,N/A,1898.0
9702,"Patek Philippe Aquanaut
5268/200R-001",Price on request,Patek Philippe,Aquanaut,5268/200R-001,N/A,N/A,N/A,2021,New,Women's watch,38.8 mm,N/A,0.0
4435,"TAG Heuer Aquaracer
PROFESSIONAL 200","$2,645",TAG Heuer,Aquaracer,WBP2114.BA0627,N/A,N/A,N/A,2023,Unworn,N/A,N/A,N/A,2645.0
1359,"Vacheron Constantin
Egerie","$8,166",Vacheron Constantin,N/A,25540/000G-9051,N/A,N/A,N/A,Unknown,Very good,Women's watch,27 x 37 mm,N/A,8166.0
1707,"TAG Heuer
Diver Professional 200 Meters \"Prototype\" Jumbo Automatic","$4,014",TAG Heuer,N/A,N/A,N/A,N/A,N/A,1980 (Approximation),Good,Men's watch/Unisex,42 x 47 mm,N/A,4014.0
3498,"Seiko
Speed Timer 7018-7000 Black Dial",$982,Seiko,N/A,7018-7000,N/A,N/A,N/A,1971,Good,Men's watch/Unisex,37.5 mm,N/A,982.0
10621,"Patek Philippe Annual Calendar
4948R-001","$69,543",Patek Philippe,Annual Calendar,4948R-001,N/A,N/A,N/A,2022,Unworn,Women's watch,38 mm,N/A,69543.0
6803,N/A,"$22,006",Rolex,Datejust 36,126233,N/A,Gold/Steel,Gold/Steel,2023 (Approximation),N/A,N/A,36 mm,Unworn,22006.0
14436,"Cartier Ronde Louis Cartier
W6800251 18K Rose Gold Watch","$6,399",Cartier,Ronde Louis Cartier,W6800251,Manual winding,Rose gold,Leather,2010,Very good,Men's watch/Unisex,36 mm,N/A,6399.0
2125,"Longines Conquest
L3.376.4.97.6","$1,326",Longines,Conquest,L3.376.4.97.6,Quartz,Steel,Steel,2023,New,Women's watch,N/A,N/A,1326.0
70293,N/A,"$30,934",Rolex,Daytona,16520,N/A,Steel,Steel,1999 (Approximation),N/A,N/A,40 mm,Good,30934.0
28232,N/A,"$62,204",Rolex,Daytona,116508,N/A,Yellow gold,Yellow gold,2022,N/A,N/A,40 mm,Unworn,62204.0
11264,"Hublot Classic Fusion Aerofusion
Chronograph 45mm 525.nx.0170.lr.1704","$25,933",Hublot,Classic Fusion Aerofusion,525.nx.0170.lr.1704,Automatic,Titanium,Crocodile skin,2023,New,Men's watch/Unisex,45 mm,N/A,25933.0
10914,"Patek Philippe Aquanaut
5968G-010 18K White Gold Green Arabic Dial","$148,499",Patek Philippe,Aquanaut,5968G-010,Automatic,White gold,N/A,2023,Unworn,N/A,42 mm,N/A,148499.0
6538,"Seiko
TORTUGA CHRONO SSC813P1",$690,Seiko,N/A,N/A,N/A,N/A,N/A,2022,New,Men's watch/Unisex,39 mm x 45.5 mm,N/A,690.0
9440,"Longines
mécanique réf 6419-2 17 cal 1268z",$860,Longines,N/A,N/A,N/A,N/A,N/A,1960 (Approximation),Good,N/A,37.5 mm,N/A,860.0
544,"Jaeger-LeCoultre
Tides Of Time Master Compressor World Alarm","$16,102",Jaeger-LeCoultre,N/A,150.2.42,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,46 mm,N/A,16102.0
1733,"Hublot Classic Fusion Blue
King Gold Blue 33mm",Price on request,Hublot,Classic Fusion Blue,581.OX.7180.LR,Quartz,Rose gold,Crocodile skin,2023,Unworn,Women's watch,33 mm,N/A,0.0
72566,N/A,"$47,995",Rolex,Daytona,116505,N/A,Rose gold,Rose gold,2019,N/A,N/A,40 mm,Very good,47995.0
3575,"Zenith Defy
Xtreme Chronograph","$7,810",Zenith,Defy,96.0528.4000/21.M528,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,"46,5 mm",N/A,7810.0
61186,N/A,"$6,849",Rolex,Datejust 36,16233,N/A,Steel,Gold/Steel,1995 (Approximation),N/A,N/A,36 mm,Very good,6849.0
27056,N/A,"$4,232",Rolex,Lady-Datejust,6917,N/A,N/A,N/A,1978,N/A,N/A,26 x 32 mm,Very good,4232.0
2266,"Oris Divers Sixty Five
01 733 7707 4055-07 4 20 18","$1,921",Oris,Divers Sixty Five,01 733 7707 4055-07 4 20 18,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,40 mm,N/A,1921.0
9852,"Breitling Navitimer 01
AB0120","$5,746",Breitling,Navitimer 01,AB0120,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,43 mm,N/A,5746.0
8810,"Hublot
542.NX.1171.LR クラシックフュージョン チタニウム 自動巻き メンズ 良品 箱・保証書付き_753609 中古","$4,390",Hublot,N/A,542.NX.1171.LR,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,42 mm,N/A,4390.0
136,"Longines Elegant
L43094776","$2,590",Longines,Elegant,L43094776,Automatic,Steel,Steel,2023,New,Women's watch,25.5 mm,N/A,2590.0
7998,"Audemars Piguet Royal Oak Chronograph
Frosted White Gold Black Dial - 26239BC.GG.1224BC.02","$176,171",Audemars Piguet,Royal Oak Chronograph,26239BC.GG.1224BC.02,Automatic,White gold,White gold,2022,Very good,N/A,41 mm,N/A,176171.0
24647,N/A,"$9,060",Rolex,Datejust 31,68273,N/A,N/A,N/A,1986,N/A,N/A,31 mm,Very good,9060.0
16285,"Cartier
Ellipse W1513656 Art Deco 18K Yellow Gold Ladies Watch","$5,499",Cartier,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,Women's watch,26 mm,N/A,5499.0
70466,N/A,Price on request,Rolex,Chronograph,3525,N/A,N/A,N/A,1940,N/A,N/A,36 mm,N/A,0.0
4991,"Hublot Big Bang Tutti Frutti
Orange","$18,978",Hublot,Big Bang Tutti Frutti,341.PO.2010.LR.1906,Automatic,Rose gold,Crocodile skin,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,18978.0
5408,"Seiko Astron GPS Solar
セイコー　アストロン SBXC081　 5X53-0BE0","$2,130",Seiko,Astron GPS Solar,SBXC081,Quartz,Steel,N/A,Unknown,Very good,N/A,42.7 mm,N/A,2130.0
13753,"Omega Seamaster
Professional 300m Jacques Mayol 1999 Automatic Blue シーマスター ジャックマイヨール","$1,801",Omega,Seamaster,2554.80,Automatic,Steel,Steel,Unknown,Good,Men's watch/Unisex,36 mm,N/A,1801.0
7498,"Hublot Classic Fusion Chronograph
ウブロ クラシック･フュージョン ベルルッティコラボ 521.CM.0500.VR.BER17","$9,748",Hublot,Classic Fusion Chronograph,521.CM.0500.VR.BER17,Automatic,N/A,N/A,Unknown,N/A,N/A,45 x 58 mm,N/A,9748.0
14030,"Breitling for Bentley
Limited Diamonds","$13,999",Breitling,for Bentley,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,49 mm,N/A,13999.0
975,"Breitling Aviator 8
Men's A45330101B1A1 Navitimer 8 Day & Date Watch","$4,204",Breitling,Aviator 8,A45330101B1A1,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,41 mm,N/A,4204.0
3762,"Cartier Trinity
18Karat Yellow/white/rosegold factory diamond setting Cartier strap & 18k clasp",Price on request,Cartier,Trinity,2357,N/A,N/A,N/A,Unknown,Very good,Women's watch,27 mm,N/A,0.0
