id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
435,"Cartier Santos
De","$5,143",Cartier,Santos,WSSA0010,,,,2019 (Approximation),Good,Men's watch/Unisex,35 x 41.9 mm,
36018,"Omega De Ville Prestige
Co-Axial 18K Red Gold & Stainless Steel Ladies Watch","$6,027",Omega,De Ville Prestige,424.20.33.20.13.001,Automatic,,,Unknown,New,Women's watch,32.7 mm,
60744,,"$35,500",Rolex,Submariner Date,116610LV,,Steel,Steel,2020 (Approximation),,,40 mm,Unworn
10526,,"$23,135",Rolex,Lady-Datejust,279383RBR,,Gold/Steel,Gold/Steel,2023,,,28 mm,Unworn
67248,,"$20,485",Rolex,Datejust 36,126233,,Gold/Steel,Gold/Steel,2021,,,36 mm,Very good
13130,"Omega Constellation
Master Chronometer 29 Mm Constellation","$11,743",Omega,Constellation,131.20.29.20.53.001,Automatic,Gold/Steel,Gold/Steel,2023,New,Women's watch,29 mm,
572,"Audemars Piguet Royal Oak Selfwinding
15450ST stickers New","$45,908",Audemars Piguet,Royal Oak Selfwinding,15450ST.OO.1256ST.02,,,,2022,New,Men's watch/Unisex,37 mm,
10124,"Audemars Piguet Royal Oak Chronograph
26325TS.OO.D005CR.01",Price on request,Audemars Piguet,Royal Oak Chronograph,26325TS.OO.D005CR.01,,,,Unknown,Very good,Men's watch/Unisex,41 mm,
9726,"Longines Evidenza
L2.155.0.57.2","$3,437",Longines,Evidenza,L2.155.0.57.2,,,,2022,New,,,
4809,"Breitling Avenger
AUTOMATIC 43 Edelstahl - Schwarz A17318101B1X2","$3,657",Breitling,Avenger,A17318101B1X2,Automatic,Steel,,2023,New,Men's watch/Unisex,43 mm,
1409,"TAG Heuer Aquaracer
Quartz 40mm WBP1111.BA0627","$1,775",TAG Heuer,Aquaracer,WBP1111.BA0627,,,,2022,New,,,
6910,"TAG Heuer Carrera Lady
WAR1314.BA0778","$2,128",TAG Heuer,Carrera Lady,WAR1314.BA0778,,,,2023,Unworn,Women's watch,32 mm,
38466,,"$10,793",Rolex,Datejust 41,126300,,,,Unknown,,,41 mm,Very good
37307,"Omega Speedmaster Professional Moonwatch
sapphire glass","$6,995",Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.002,,,,2022,Very good,Men's watch/Unisex,42 mm,
4738,"Zenith Stellina
Autosport Stellina cal.2562pc aut. acciaio 60s f28800 Swiss lgl.oro steel lgl. gold vintag",$868,Zenith,Stellina,,,,,1968 (Approximation),Very good,Men's watch/Unisex,,
3671,"Longines Heritage
L27954520 - Heritage Diver Automatic Black & Red Dial Men's Watch","$2,215",Longines,Heritage,L27954520,Automatic,Steel,Textile,Unknown,New,Men's watch/Unisex,43 mm,
6792,"TAG Heuer Autavia
Automatic Blue Dial Stainless Gmt ref. WBE511A.BA0650 Full Set","$3,278",TAG Heuer,Autavia,WBE511A.BA0650,,,,2019,Very good,Men's watch/Unisex,42 mm,
2256,"Hublot Classic Fusion Quartz
Opalin Titanium Quartz 33 m","$6,636",Hublot,Classic Fusion Quartz,581.NX.2611.RX,,,,Unknown,New,Men's watch/Unisex,33 mm,
12847,,Price on request,Rolex,Datejust 41,126300,,Steel,Steel,2023 (Approximation),,,41 x 48 mm,New
30032,"Omega Speedmaster Professional Moonwatch
(Serviced)","$9,109",Omega,Speedmaster Professional Moonwatch,3573.50.00,,,,Unknown,Very good,Men's watch/Unisex,42 mm,
12330,"Breitling Chronomat Evolution
A13356 / BOX & PAPERS 2010 / Chronograph / Automatic / 44mm","$3,560",Breitling,Chronomat Evolution,A13356,Automatic,Steel,Steel,2010,Very good,Men's watch/Unisex,44 mm,
39388,,"$9,800",Rolex,Oyster Perpetual Date,115234,,Steel,Steel,2016,,,34 mm,Very good
36213,,"$20,761",Rolex,Datejust 31,278273 Grey Diamond Jubilee,,,,2023,,,31 mm,New
8144,"Patek Philippe Perpetual Calendar
Complications Saatchi 175th Anniversary Limited Edition Perpetual Calendar Retrograde 18K Yellow Gold 5050J-019 - W008645","$76,199",Patek Philippe,Perpetual Calendar,,Automatic,Yellow gold,Crocodile skin,2016,Very good,Men's watch/Unisex,36 mm,
16727,"Breitling Chronomat GMT
Automatic GMT 40 a32398101c1a1","$4,879",Breitling,Chronomat GMT,a32398101c1a1,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40 mm,
33232,"Omega Seamaster Diver 300 M
Chronograph","$7,969",Omega,Seamaster Diver 300 M,210.32.44.51.01.001,,,,2023,Unworn,Men's watch/Unisex,44 mm,
9682,"Omega Speedmaster Racing
Co-Axial Master Chronometer Chronograph 44.25 mm","$10,248",Omega,Speedmaster Racing,329.32.44.51.01.001,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,44.2 mm,
3908,"Audemars Piguet Royal Oak Offshore
26195ST.OO.D101CR.01",Price on request,Audemars Piguet,Royal Oak Offshore,26195ST.OO.D101CR.01,Automatic,Steel,Crocodile skin,Unknown,Very good,Men's watch/Unisex,44 mm,
41721,,"$30,740",Rolex,Daytona,116500LN,,,,Unknown,,,40 mm,Very good
2516,"Jaeger-LeCoultre Memovox
pink gold Full Set","$15,815",Jaeger-LeCoultre,,146.2.97/1,,,,2009,Very good,Men's watch/Unisex,41 mm,
5213,"Breitling Navitimer
Automatic 35",Price on request,Breitling,Navitimer,A17395361L1P1,Automatic,Steel,Crocodile skin,2023,New,Men's watch/Unisex,35 mm,
9740,"Omega Seamaster Diver 300 M
Co-Axial Master Chronometer 43.5 MM Black Black","$9,976",Omega,Seamaster Diver 300 M,210.92.44.20.01.003,,,,2023 (Approximation),Unworn,Men's watch/Unisex,43.5 mm,
60185,,"$29,720",Rolex,Daytona,116519,,,,Unknown,,,40 mm,Very good
13088,,"$5,917",Rolex,Explorer,114270,,,,2005,,,36 mm,Fair
9133,"Hublot Classic Fusion
550.OS.1800.RX.1604.ORL19","$30,166",Hublot,Classic Fusion,550.OS.1800.RX.1604.ORL19,Automatic,Rose gold,Rubber,2021,Unworn,,40 mm,
24833,,"$8,175",Rolex,Lady-Datejust,179171G,,,,2009,,,"【accessories】

Guarantee (March 2009 parallel)

Manufacturer repair certificate (May 2019)

【size】

Case diameter: 26.0mm

Arm circumference: inner diameter maximum about 16.0cm

[Repair history]

Overhauled and exterior finished at our affiliated repair workshop in April 2023

【situation】

《Windshield》

Very slight line scratches that cannot be seen with the naked eye on Cyclops lenses.

《Dial》

The conspicuous damage which can be confirmed with the naked eye is not founded.

《Bezel》

Scratches and fine line scratches.

\"Case\"

The conspicuous damage which can be confirmed with the naked eye is not founded.

《Lag》

shallow dents.

《Back cover》

The conspicuous damage which can be confirmed with the naked eye is not founded.

\"bracelet\"

The conspicuous damage which can be confirmed with the naked eye is not founded.

\"buckle\"

The conspicuous damage which can be confirmed with the naked eye is not founded.

【supplement】

This product is a store display product, so it will change from the NET publication state

There are cases. Feel free to contact us for more information

Please.

In addition, although we handle it with the utmost care,

Because it is a \"second-hand product\", there may be defects such as malfunction or scratches when securing the product.

Due to deficiencies, we will notify you of the reservation and

We may cancel the reservation.

Please understand in advance.

All photos shown are of the actual watch.

\"Year\" in the basic information refers to the year of purchase stated in the warranty card.

Sales prices do not include import taxes, customs duties, consumption taxes, etc.

The shipping fee at the time of purchase is our responsibility.

We ship by UPS/DHL. We cannot accept the designation of the delivery company.

After purchase, the product will be delivered safely and quickly.

For customers in Japan

The displayed price does not include tax. A 10% tax will be added to the displayed price if you wish to ship domestically.

～・～・～・～・～・～・～・～・～・～・～・～・

For US Customers

We are unable to accept orders for Rolex with a displayed price exceeding JPY500,000.

please note that.

～・～・～・～・～・～・～・～・～・～・～・～・

For overseas customers

Please use Google Translate (JPN to ENG) and read the product description before asking questions.

Note

1 Prices shown do not include tax (duty-free prices).

It is not possible to declare and ship with a lower amount at the time of shipping. Please refrain from such questions.

Import taxes are not included in the listed price, all taxes paid are the buyer's responsibility.

2 Transfer fee

Please pay the customer.

3 Alligator leather and lizard leather straps cannot be shipped overseas due to export restrictions under the Washington Convention.

I will ship without the strap.

～・～・～・～・～・～・～・～・～・～・～・～・",Very good
5405,"Breitling
CLASSIC AVI CHRONOGRAPH 42",Price on request,Breitling,,A233801A1C1A1,,,,2023,New,Men's watch/Unisex,,
40813,,"$4,795",Rolex,Air King,14000,,,,2002,,,34 mm,Very good
16607,"Breitling Superocean
Chronograph Black Dial Steel 42mm A13311","$3,795",Breitling,Superocean,A13311C9/BE93/161A,Automatic,Steel,Rubber,Unknown,Very good,Men's watch/Unisex,42 mm,
12432,,Price on request,Rolex,Submariner Date,116610LN,,Steel,Steel,2020,,,40 mm,Very good
533,"Longines Flagship
L4.984.4.12.6","$1,829",Longines,Flagship,L4.984.4.12.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40 mm,
13395,"Longines PrimaLuna
L8.111.4.87.6","$2,017",Longines,PrimaLuna,L8.111.4.87.6,Automatic,Steel,Steel,2023,New,Women's watch,26.5 mm,
4363,"Oris Divers
65 Cotton Candy 01 733 7771 4055 Automatic","$2,642",Oris,Divers,,Automatic,Steel,Steel,2023,Unworn,,38 mm,
22986,"Omega Seamaster
60 Big Crown 1970 Ref. 166.062 Automatic","$5,644",Omega,Seamaster,166.062,Automatic,Steel,Leather,1970,Very good,Men's watch/Unisex,37 mm,
3783,,"$78,985",Rolex,Daytona,116509,,White gold,White gold,2006,,,40 mm,Good
44548,,"$45,945",Rolex,Day-Date 40,228235,,Rose gold,Rose gold,2022,,,40 mm,Unworn
60439,,"$17,267",Rolex,Datejust 41,126333,,,,2016,,,41 mm,Very good
31031,,"$7,334",Rolex,Oyster Perpetual 36,116000,,,,2010,,,36 mm,Very good
56789,,"$19,040",Rolex,Datejust 41,126331,,Gold/Steel,Gold/Steel,2023,,,41 mm,New
15527,"Cartier Roadster
XL Limited Ed. 18k RG Wood Dial Bracelet Mens Watch B/P 3103","$38,888",Cartier,Roadster,,Automatic,Rose gold,Rose gold,Unknown,Very good,Men's watch/Unisex,42 x 47 mm,
11119,"TAG Heuer Link Quartz
Calibre S Chronograph Regatta Countdown 1/10 Black Dial B+P","$2,644",TAG Heuer,Link Quartz,CAT7010.BA0952,Quartz,Steel,Steel,2013,Very good,Men's watch/Unisex,43 mm,
12574,"TAG Heuer Carrera Lady
Caliber 9 Automatic 29mm wbn2413.ba0621","$2,909",TAG Heuer,Carrera Lady,wbn2413.ba0621,Automatic,Steel,Steel,2023,New,Women's watch,29 mm,
43671,,"$44,950",Rolex,Day-Date 40,228235,,,,2016,,,40 mm,Very good
13423,"Omega Speedmaster Professional Moonwatch
Co-Axial Master Chronometer 310.30.42.50.01.002","$8,300",Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.002,Manual winding,Steel,Steel,2023,New,Men's watch/Unisex,42 mm,
8628,"IWC Portuguese Automatic
Portugieser Automatic Boutique Edition 42mm New 2023 IW500713","$22,500",IWC,Portuguese Automatic,IW500713,,,,2023,New,Men's watch/Unisex,,
3318,"Vacheron Constantin Patrimony
4100U/000G-B181","$15,950",Vacheron Constantin,Patrimony,4100U/000G-B181,Automatic,White gold,Crocodile skin,2020,Very good,Men's watch/Unisex,36 mm,
17785,,"$5,700",Rolex,Lady-Datejust,69173,,,,1990 (Approximation),,,26 mm,Very good
11899,"TAG Heuer Carrera Calibre 16
Chronograph 41mm cbk2112.fc6292","$3,820",TAG Heuer,Carrera Calibre 16,cbk2112.fc6292,Automatic,Steel,Crocodile skin,2023,New,Men's watch/Unisex,41 mm,
1255,"Hublot Big Bang
One Click King Gold White Pave","$37,398",Hublot,Big Bang,485.OE.2210.RW.1604,Automatic,Rose gold,Rubber,2023,New,Women's watch,,
1580,"Jaeger-LeCoultre Reverso Duetto
One Duetto",Price on request,Jaeger-LeCoultre,Reverso Duetto,Q3348120,,,,2022 (Approximation),Unworn,Women's watch,40 x 20 mm,
2351,"TAG Heuer Carrera
Sport 160th anniversary limited to 1860 pieces CBN2A1D.BA0643 [Purchased in 2021/Overhauled]","$4,662",TAG Heuer,Carrera,CBN2A1D.BA0643,,,,Unknown,Good,Men's watch/Unisex,43 mm,
31757,"Omega Constellation Ladies
オメガ OMEGA コンステレーション コーアクシャル クロノメーター 27M﻿M123.55.27.20.05.002","$16,997",Omega,Constellation Ladies,123.55.27.20.05.002,Automatic,Yellow gold,,Unknown,Unworn,Women's watch,27 mm,
4563,"Cartier Pasha C
2324","$2,526",Cartier,Pasha C,2324,,,,2000 (Approximation),Very good,Men's watch/Unisex,35 mm,
8097,"IWC Pilot Chronograph
Fliegerchrono IW377724","$7,424",IWC,Pilot Chronograph,IW377724,Automatic,Steel,,2018,Very good,,43 mm,
4520,"Tudor Black Bay Bronze
79250B","$3,451",Tudor,Black Bay Bronze,79250B,,,,2020,Very good,Men's watch/Unisex,,
4849,"Seiko
Actus UFO 7019-7020 Oct 1969 Mens Vintage Automatic Watch",$335,Seiko,,,,,,1969 (Approximation),Good,Men's watch/Unisex,40 mm,
51819,,"$17,125",Rolex,Datejust 41,126333,,Gold/Steel,Gold/Steel,2022 (Approximation),,,41 mm,New
65004,,"$16,096",Rolex,GMT-Master II,116713LN,,Gold/Steel,Gold/Steel,2009,,,40 mm,Very good
980,"Zenith Defy El Primero
95.9005.9004/01.R582 - Defy Primero 21 Automatic 44MM","$8,929",Zenith,Defy El Primero,95.9005.9004/01.R582,Automatic,Titanium,Leather,Unknown,New,Men's watch/Unisex,44 mm,
34671,,"$11,995",Rolex,Datejust,,,Steel,,Unknown,,,31 mm,Very good
8381,"Cartier Tank Américaine
カルティエ タンクアメリカンSM YG/2D WB701251 YG クォーツ","$7,446",Cartier,Tank Américaine,WB701251,Quartz,Yellow gold,Leather,Unknown,Very good,Women's watch,"There are some small scratches, but it is in a beautiful state. We do battery replacement and exterior finishing. *This product has undergone regular maintenance by the manufacturer. *Accessories may have scratches, stains, or deterioration.

Case diameter about: 19x34.5mm",
34253,"Omega
CRONOMETRE Chronometer CAL 30T2RG 14K Solid Rose Gold 1944 Vintage Swiss Made","$2,875",Omega,,,,,,1944,Good,Men's watch/Unisex,33 x 41 mm,
5819,"TAG Heuer Kirium
WL1011",$631,TAG Heuer,Kirium,WL1011,Quartz,Steel,Rubber,1999 (Approximation),Very good,Men's watch/Unisex,38 mm,
9500,,"$2,723",Rolex,Air King,5500,,,,1967 (Approximation),,,34 mm,Good
19981,,"$16,469",Rolex,Submariner Date,126610lv,,Steel,Steel,2022,,,41 mm,Very good
22996,,"$16,400",Rolex,Yacht-Master 40,126622 blue,,Platinum,Steel,2023 (Approximation),,,40 mm,New
46670,,"$16,995",Rolex,Datejust 41,126333,,Gold/Steel,Gold/Steel,2021,,,41 mm,Unworn
6513,"Audemars Piguet Royal Oak Dual Time
26120ST.OO.1220ST.01","$56,237",Audemars Piguet,Royal Oak Dual Time,26120ST.OO.1220ST.01,,,,2015,Very good,Men's watch/Unisex,39 x 41 mm,
7945,"Breitling Navitimer Rattrapante
Ref-RB031121 18k Rose Gold Folding Clasp Box Papers Bj-2018","$16,541",Breitling,Navitimer Rattrapante,,Automatic,Rose gold,Rubber,2018,Very good,Men's watch/Unisex,44 mm,
14136,"Longines Legend Diver
L33744302 - Automatic Beige Dial SS Men's Watch Like New Full Set","$2,295",Longines,Legend Diver,L33744302,,,,2022,Very good,Men's watch/Unisex,36 mm,
27428,"Omega Speedmaster
Automatic en acier Ref : 1750083 Vers 2000","$3,386",Omega,Speedmaster,1750083,Automatic,Steel,Steel,2000,Very good,Men's watch/Unisex,39 mm,
61462,,Price on request,Rolex,Daytona,116518LN,,Yellow gold,Rubber,2020 (Approximation),,,40 mm,Unworn
19518,"Omega Seamaster Planet Ocean
Olympic Official Timekeeper","$6,157",Omega,Seamaster Planet Ocean,522.32.40.20.01.002,,,,Unknown,New,Men's watch/Unisex,39.5 x 42 mm,
4980,"TAG Heuer Monaco
39 mm","$6,878",TAG Heuer,Monaco,CBL2113.BA0644,,,,Unknown,New,Men's watch/Unisex,39 mm,
2916,"Panerai Luminor Submersible
Bmg-tech","$16,572",Panerai,Luminor Submersible,PAM 00799,,,,Unknown,Unworn,Men's watch/Unisex,47 mm,
1887,"Hublot Classic Fusion
Bracelet King Gold Full Pavé 45mm",Price on request,Hublot,Classic Fusion,510.OX.9000.OX.3704,Automatic,Rose gold,Rose gold,2023,Unworn,Men's watch/Unisex,45 mm,
142,"Zenith Pilot Type 20 Lady
D'aeronef Type 20 Lady Pilot Montre","$15,607",Zenith,Pilot Type 20 Lady,22.1931.681/79.C732,,,,Unknown,New,Women's watch,40 mm,
11283,"TAG Heuer 2000
Professional 200 Meters Calendar Date Screw Down Back/Crown Two Tone Case Bracelet Swiss",$575,TAG Heuer,2000,,,,,Unknown,Good,Men's watch/Unisex,37 x 39 mm,
36120,,"$50,193",Rolex,Datejust,278285rbr Gold Index President,,,,2023,,,31 mm,New
23056,"Omega Speedmaster Racing
Co-Axial Chronograph Automatic Watch Stainless Steel 40","$3,895",Omega,Speedmaster Racing,,Automatic,Steel,Steel,2022,Very good,Men's watch/Unisex,40 mm,
13172,"Cartier Panthère
27mm 1 Row Gold 0.48TCW Diamonds & 0.77TCW Red Rubies Watch","$3,650",Cartier,Panthère,,,,,Unknown,Very good,Women's watch,,
31647,"Omega Seamaster Aqua Terra
オメガ OMEGA シーマスター アクアテラ 150﻿M コーアクシャル クロノメーター アニュアルカレンダー 38.5M﻿M231.53.39.22.06.001","$11,558",Omega,Seamaster Aqua Terra,231.53.39.22.06.001,Automatic,Red gold,,Unknown,Unworn,Men's watch/Unisex,38.5 mm,
54809,,"$3,553",Rolex,Oyster Perpetual Lady Date,69240,,Steel,Steel,Unknown,,,,Very good
65337,,"$17,174",Rolex,Submariner Date,16610,,Steel,Steel,2006,,,40 mm,Very good
3179,"Longines Heritage
L2.747.4","$1,834",Longines,Heritage,L2.747.4,,,,Unknown,Very good,,40 mm,
22331,,"$7,848",Rolex,Lady-Datejust,179174,,,,2007,,,26 mm,Very good
21163,"Omega De Ville
Square",$455,Omega,De Ville,111.024,,,,1970 (Approximation),Good,Men's watch/Unisex,27 mm,
9164,"Audemars Piguet Royal Oak Offshore Chronograph
26401.RO.OO.A002.CA.01",Price on request,Audemars Piguet,Royal Oak Offshore Chronograph,26401.RO.OO.A002.CA.01,,,,Unknown,Very good,Men's watch/Unisex,44 mm,
18330,,"$14,885",Rolex,GMT-Master II,116710LN,,,,2018,,,40 mm,Very good
12222,"Omega Seamaster
Vintage omega seamaster gents blue dial automatic watch",$901,Omega,Seamaster,,,,,Unknown,Very good,Men's watch/Unisex,,
1389,"Audemars Piguet Royal Oak Chronograph
25860ST","$51,298",Audemars Piguet,Royal Oak Chronograph,25860ST,,,,1998,Very good,Men's watch/Unisex,39 mm,
345,"Tudor Hydronaut
Ladies Automatic Ref: 99090","$2,306",Tudor,Hydronaut,99090,,,,2017 (Approximation),Very good,Women's watch,28 mm,
15509,"Omega Seamaster Planet Ocean Chronograph
215.30.46.51.03.001 (NEW)","$7,117",Omega,Seamaster Planet Ocean Chronograph,215.30.46.51.03.001,,,,Unknown,New,Men's watch/Unisex,45.5 mm,
33105,"Omega Speedmaster Professional Moonwatch
145.022","$5,872",Omega,Speedmaster Professional Moonwatch,145.022,,,,Unknown,Very good,Men's watch/Unisex,42 mm,
3464,"Cartier Pasha C
カルティエ W31015M7 パシャC 腕時計 ステンレススチール/SS ボーイズ","$1,834",Cartier,Pasha C,W31015M7,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,35 x 41.8 mm,
8211,"Longines Flagship
L4.984.4.12.2","$2,006",Longines,Flagship,L4.984.4.12.2,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,40 mm,
6445,"Audemars Piguet Royal Oak Offshore Chronograph
30th Anniversary Ceramic 26420CE.OO.A127CR.01 - ATS-W007833","$92,362",Audemars Piguet,Royal Oak Offshore Chronograph,26420CE.OO.A127CR.01,Automatic,Ceramic,Crocodile skin,2023,Unworn,Men's watch/Unisex,43 mm,
1041,,"$12,015",Rolex,Datejust 36,126200,,Steel,Steel,2023,,,36 mm,New
1016,"Oris Aquis Date
01 754 7741 3165-07 8 20 01 Aquis Date Calibre 400","$3,159",Oris,Aquis Date,01 400 7769 4135-07 8 22 09PEB,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41.5 mm,
46893,,"$44,499",Rolex,Day-Date 40,228238,,Yellow gold,Yellow gold,2023,,,40 mm,Unworn
71340,,"$16,835",Rolex,Submariner Date,16610LV,,,,2005,,,40 mm,Very good
33490,,Price on request,Rolex,Submariner Date,116618LN,,,,Unknown,,,40 mm,Unworn
22704,,"$53,950",Rolex,Daytona,116505,,,,2016,,,40 mm,Very good
18004,"Omega Seamaster
600","$1,705",Omega,Seamaster,136.011,,,,1966,Very good,Men's watch/Unisex,34 mm,
6960,"Tudor Pelagos
Box and Papers Boite et Papiers Fullset","$5,165",Tudor,Pelagos,25600TB-0001,Automatic,Titanium,Titanium,2023,Unworn,Men's watch/Unisex,42 mm,
1416,"Seiko Scuba
Automatic Diver's 200m Made in Japan SKX009 SKX009J1 SKX009J Men's Watch",$550,Seiko,,SKX009J1,Automatic,Steel,Rubber,Unknown,New,Men's watch/Unisex,42 mm,
7224,"Seiko
セイコー セレクション Sシリーズ 日本正規品 SBTM341",$584,Seiko,,SBTM341,,,,Unknown,New,Men's watch/Unisex,,
2698,"Panerai Radiomir 8 Days
PAM 00346","$8,479",Panerai,Radiomir 8 Days,PAM 00346,Manual winding,Titanium,Leather,2014,Very good,Men's watch/Unisex,45 mm,
2539,"Oris Big Crown ProPilot Day Date
44 mm","$1,954",Oris,Big Crown ProPilot Day Date,01 752 7760 4164-07 3 22 02LC,,,,Unknown,New,Men's watch/Unisex,44 mm,
67538,,"$15,253",Rolex,Datejust 41,126334,,,,2023,,,41 mm,New
1939,"Tudor Royal
28503-0002 - Tudor Royal Automatic Silver Dial Stainless Steel Unisex Watch","$4,059",Tudor,Royal,28503-0002,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,38 mm,
3886,"Panerai
中古 パネライ 純正尾錠 バックル 20mm用 シルバーカラー SS X#B2559",$271,Panerai,,,,,,Unknown,Fair,,,
9148,"IWC Big Pilot
Titanium Men's Watch","$4,961",IWC,Big Pilot,IW328201,Automatic,,,Unknown,New,Men's watch/Unisex,,
4759,"TAG Heuer Carrera Lady
Calibre 9","$3,335",TAG Heuer,Carrera Lady,WBN2413.BA0621,,,,2023 (Approximation),Unworn,Women's watch,29 mm,
6829,"Cartier Pasha
1050","$2,826",Cartier,Pasha,1050,,,,2000,Very good,Men's watch/Unisex,38 mm,
9957,"Omega Constellation Ladies
co-axial 27 mm 123.15.27.20.51.001","$8,359",Omega,Constellation Ladies,123.15.27.20.51.001,Automatic,Steel,Steel,2023,New,Women's watch,27 mm,
6347,"Tudor Pelagos
Titanium Automatic 25600TN","$4,433",Tudor,Pelagos,25600TN,Automatic,Titanium,Titanium,2021,Good,Men's watch/Unisex,42 mm,
8594,"Omega De Ville
\"Ellipse\" Vintage 18K Yellow Gold","$5,328",Omega,De Ville,,Quartz,Yellow gold,Yellow gold,1975 (Approximation),Very good,Men's watch/Unisex,29 x 32 mm,
9682,"Audemars Piguet Royal Oak
Platinum 33mm 56175PT.0789 Dark Blue Diamond Dial","$39,500",Audemars Piguet,Royal Oak,,,,,1986 (Approximation),Very good,Women's watch,33 mm,
4767,"Tudor Prince Date
79280","$4,021",Tudor,Prince Date,79280,,,,2000 (Approximation),Very good,Men's watch/Unisex,40 mm,
54775,,"$5,098",Rolex,Oyster Perpetual Lady Date,79160,,Steel,Steel,Unknown,,,,Very good
31778,"Omega Speedmaster Professional Moonwatch
90th cal.1861","$5,130",Omega,Speedmaster Professional Moonwatch,345.0022,Manual winding,Steel,Textile,1990,Very good,Men's watch/Unisex,42 mm,
2262,"Omega Seamaster
300M Racing Titanium Chronometer","$4,446",Omega,Seamaster,,,,,Unknown,Good,Men's watch/Unisex,44 mm,
5494,"TAG Heuer Aquaracer Lady
Diamond Mother of Pearl Dial","$1,009",TAG Heuer,Aquaracer Lady,WAF1312,,,,Unknown,Good,Women's watch,32 mm,
5675,"Seiko 5
SNKE51J1",$167,Seiko,5,,Automatic,Steel,Steel,2019 (Approximation),New,Men's watch/Unisex,"Brand, Seller, or Collection Name	Seiko


Model number	SNKE51J1


Part Number	SNKE51J1


Item Shape	Round


Dial window material type	Glass


Display Type	Analog


Case diameter	39 millimeters


Case Thickness	11


Band width	20 millimeters


Band Color	Silver


Calendar	Day-Date


Item weight	260 Grams",
8834,"TAG Heuer
WAH1110 フォーミュラ1 デイト クォーツ メンズ 756113 中古",$385,TAG Heuer,,WAH1110,,,,Unknown,Fair,Men's watch/Unisex,41 mm,
529,"Panerai Luminor Due
42 PAM01124 fullset","$7,499",Panerai,Luminor Due,,,,,2021,Very good,,42 mm,
45513,,"$14,130",Rolex,GMT-Master II,16713,,,,1990 (Approximation),,,40 mm,Very good
15235,"Breitling Super Avi
Chrongraph GMT 18K Red Gold Men's Watch","$22,223",Breitling,Super Avi,RB04451A1B1X1,Automatic,,,Unknown,New,Men's watch/Unisex,46 mm,
7782,"Omega Speedmaster
オメガ OMEGA スピードマスター レーシング 時計 腕時計 メンズ 自動巻 SS カーボン クロノメーター 3552.59 OH済 仕上済","$3,340",Omega,Speedmaster,3552.59,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,42 mm,
3632,"Audemars Piguet Royal Oak
15510ST.OO.1320ST.07","$49,351",Audemars Piguet,Royal Oak,15510ST.OO.1320ST.07,,,,2023 (Approximation),Unworn,Men's watch/Unisex,41 mm,
853,"Oris Aquis Date
41,5mm",Price on request,Oris,Aquis Date,01 733 7766 4157-07 8 22 05PEB,,,,2021,New,Men's watch/Unisex,41.5 mm,
7383,"Panerai
Luminor Collection Luminor Power Reserve PVD Coated Steel 44mm Black Hobnail Dial Full Set 1999","$9,465",Panerai,,PAM 00028,,,,1999,Very good,,44 x 53 mm,
44586,,"$24,500",Rolex,Daytona,116520-BLACK,,,,Unknown,,,40 mm,Very good
478,"TAG Heuer Carrera
Man's WBN2011.FC6484 Carrera Silver Dial Watch","$3,111",TAG Heuer,Carrera,WBN2011.FC6484,Automatic,Steel,Leather,2021,New,Men's watch/Unisex,41 mm,
25197,,"$17,968",Rolex,Submariner Date,126610lv,,Steel,Steel,2023,,,41 mm,Unworn
31434,,"$73,343",Rolex,Day-Date 36,128238,,,,2021,,,36 mm,Unworn
31699,,"$11,229",Rolex,Air King,126900,,,,2022,,,40 mm,Very good
3064,"Tudor Pelagos
Fxd Watch 42 Marine Nationale (Stickers) Ref: 25707B/22","$8,397",Tudor,Pelagos,,,,,2022,New,Men's watch/Unisex,42 mm,
69398,,"$24,568",Rolex,Daytona,16523G,,,,2000,,,40 mm,Good
4140,"Patek Philippe Nautilus
7118/1200R-010 Rose Gold Nautilus NEW","$133,535",Patek Philippe,Nautilus,7118/1200R-010,,,,2019 (Approximation),Unworn,Women's watch,35.2 mm,
24782,"Omega Constellation
オメガ コンステレーション クロノメーター 168.017 デイト cal.564 自動巻き メンズ 中古 ev10",$577,Omega,Constellation,168.017,Automatic,Steel,Leather,Unknown,Fair,Men's watch/Unisex,34 mm,
1075,"Audemars Piguet Royal Oak Chronograph
26240OR.OO.D002CR.02","$82,634",Audemars Piguet,Royal Oak Chronograph,26240OR.OO.D002CR.02,,,,2019 (Approximation),Unworn,Men's watch/Unisex,41 mm,
16796,"Seiko Brightz
セイコー ブライツ エグゼクティブライン クロノグラフ SAGA113 ソーラー電波 メンズ 21105 中古",$386,Seiko,,,,,,Unknown,Fair,Men's watch/Unisex,43 mm,
