id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition,price_double
240,"Hublot Big Bang 44 mm
Original Gold Ceramic 44mm","$27,834",Hublot,Big Bang 44 mm,301.PB.131.RX,Automatic,Rose gold,Rubber,2023,Unworn,Men's watch/Unisex,44 mm,N/A,27834.0
13800,"Longines Conquest Classic
L2.785.4.56.6","$1,490",Longines,Conquest Classic,L2.785.4.56.6,N/A,N/A,N/A,2015,Good,Men's watch/Unisex,40 mm,N/A,1490.0
1379,"TAG Heuer Aquaracer 300M
Professional 300m Limited 844 NEW WBP208C.FT6201","$5,373",TAG Heuer,Aquaracer 300M,WBP208C.FT6201,N/A,N/A,N/A,2021,New,Men's watch/Unisex,43 mm,N/A,5373.0
609,"Sinn 103
ST Day-Date Chronograph Index Panda Audi Limited Steel Vintage Valj. 7750","$3,378",Sinn,103,103 St,Automatic,Steel,Rubber,1995,Very good,Men's watch/Unisex,40 mm,N/A,3378.0
9550,"Seiko Astron GPS Solar
(セイコー) SBXC003/SSH003J1 SEIKO ASTRON SBXC003 Titanium Black Dial GP","$1,490",Seiko,Astron GPS Solar,SBXC003,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,N/A,N/A,1490.0
18345,"Omega Seamaster Aqua Terra
150M Co‑Axial Master Chronometer Small Seconds 41mm","$7,205",Omega,Seamaster Aqua Terra,220.12.41.21.02.005,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,41 mm,N/A,7205.0
31958,"Omega Constellation Quartz
オメガ OMEGA コンステレーション クオーツ 27mm123.55.27.60.55.009","$59,295",Omega,Constellation Quartz,123.55.27.60.55.009,Quartz,Red gold,N/A,Unknown,Unworn,Women's watch,27 mm,N/A,59295.0
8076,"Patek Philippe
Men's 18K Yellow Gold watch 81.3 GM","$7,900",Patek Philippe,N/A,N/A,N/A,N/A,N/A,Unknown,Good,N/A,26 x 32 mm,N/A,7900.0
42937,N/A,"$6,552",Rolex,Datejust,N/A,N/A,Gold/Steel,Leather,1960,N/A,N/A,36 mm,Very good,6552.0
3537,"Vacheron Constantin Overseas
4300V/120R-B064","$85,000",Vacheron Constantin,Overseas,4300V/120R-B064,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,41.5 mm,N/A,85000.0
35954,N/A,"$11,281",Rolex,Datejust 31,278240 Pink Index Jubilee,N/A,N/A,N/A,2023,N/A,N/A,31 mm,New,11281.0
5050,N/A,"$10,027",Rolex,Datejust 36,126200,N/A,Steel,Steel,Unknown,N/A,N/A,36 mm,New,10027.0
17589,"Omega Seamaster Diver 300 M
Automatic Steel Ref.2599.80.00","$3,249",Omega,Seamaster Diver 300 M,2599.80.00,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,3249.0
35295,"Omega Globemaster
Co-Axial Master Stainless Steel Men’s Watch","$6,336",Omega,Globemaster,130.33.39.21.02.001,Automatic,N/A,N/A,Unknown,New,Men's watch/Unisex,39 mm,N/A,6336.0
904,"Audemars Piguet Royal Oak Jumbo
Tropical Dial Ref. 5402",Price on request,Audemars Piguet,Royal Oak Jumbo,5402ST,N/A,N/A,N/A,1972 (Approximation),Very good,Men's watch/Unisex,39 mm,N/A,0.0
27263,N/A,"$2,017",Rolex,N/A,ROLEX ORCHID 8788,N/A,Yellow gold,Leather,1957 (Approximation),N/A,N/A,N/A,Very good,2017.0
2084,"Tudor Pelagos
M25600TN-0001","$4,366",Tudor,Pelagos,M25600TN-0001,Automatic,Titanium,Titanium,2022 (Approximation),New,Men's watch/Unisex,42 mm,N/A,4366.0
14959,"Longines HydroConquest
L3.742.4.56.6",$965,Longines,HydroConquest,L3.742.4.56.6,N/A,N/A,N/A,2020 (Approximation),Very good,Men's watch/Unisex,43 mm,N/A,965.0
12905,"Breitling
Chronograph Sextant Stahl Goldlünette im Top Zustand 36 mm","$2,069",Breitling,N/A,N/A,N/A,N/A,N/A,1993 (Approximation),Very good,Men's watch/Unisex,36 x 40 mm,N/A,2069.0
64445,N/A,"$7,239",Rolex,Datejust 36,16233,N/A,N/A,N/A,1992,N/A,N/A,36 mm,Very good,7239.0
7560,"Audemars Piguet Royal Oak Dual Time
Travel Time","$63,008",Audemars Piguet,Royal Oak Dual Time,26120OR.OO.D002CR.01,Automatic,Red gold,Crocodile skin,2013,Very good,N/A,39 mm,N/A,63008.0
37852,"Omega Speedmaster HB-SIA
Gmt","$5,200",Omega,Speedmaster HB-SIA,321.92.44.52.01.001,N/A,N/A,N/A,Unknown,Good,Men's watch/Unisex,N/A,N/A,5200.0
65938,N/A,"$3,051",Rolex,Oysterdate Precision,6694,N/A,Steel,Steel,1961,N/A,N/A,34 x 40 mm,Very good,3051.0
25606,"Omega Seamaster Planet Ocean
保証書付き OMEGA オメガ シーマスター600 プラネットオーシャン デイト 2200.50 自動巻き メンズ_714346 中古 ev10","$2,652",Omega,Seamaster Planet Ocean,2200.50,Automatic,Steel,Steel,Unknown,Fair,Men's watch/Unisex,44 mm,N/A,2652.0
5250,"Audemars Piguet
Day-Date Mondphase - 750 Gelbgold - Ref. 25589","$8,585",Audemars Piguet,N/A,25589,N/A,N/A,N/A,Unknown,Very good,N/A,33 mm,N/A,8585.0
1932,"Vacheron Constantin
Automatik Date Vintage 6394 35mm Gold 18k/750","$8,914",Vacheron Constantin,N/A,6394,N/A,N/A,N/A,1966,Good,N/A,35 mm,N/A,8914.0
4024,"Jaeger-LeCoultre Vintage
Travel Clock 8 Days Radium Asprey","$1,553",Jaeger-LeCoultre,N/A,N/A,N/A,N/A,N/A,1930 (Approximation),Good,Men's watch/Unisex,N/A,N/A,1553.0
4975,"Oris Big Crown ProPilot Day Date
01 752 7698 4065-07 1 22 72FC","$1,245",Oris,Big Crown ProPilot Day Date,01 752 7698 4065-07 1 22 72FC,Automatic,Steel,Crocodile skin,Unknown,Very good,Men's watch/Unisex,45 mm,N/A,1245.0
15035,"Breitling for Bentley
B01 RB01181A1Q1X1 Men's Watch in Rose Gold","$19,800",Breitling,for Bentley,N/A,Manual winding,Rose gold,Leather,2020,Very good,Men's watch/Unisex,42 mm,N/A,19800.0
9466,"Longines Master Collection
L2.893.4.79.2","$2,235",Longines,Master Collection,L2.893.4.79.2,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,42 mm,N/A,2235.0
7777,"Cartier
マスト21 ヴィンテージ クォーツ レディース 756721 中古",$619,Cartier,N/A,N/A,N/A,N/A,N/A,Unknown,Fair,Women's watch,32 mm,N/A,619.0
761,"Seiko
Mod Rocket Blue Srpd79k1m6 Men Black Custom Watch 42mm Rubber Strap Blue",$456,Seiko,N/A,N/A,N/A,N/A,N/A,2022,New,Men's watch/Unisex,42 mm mm,N/A,456.0
70581,N/A,"$61,869",Rolex,Sky-Dweller,326935,N/A,N/A,N/A,2021,N/A,N/A,42 mm,Good,61869.0
710,"Seiko 5
Snke54k1p Stainless Steel Men's Watch",$181,Seiko,5,N/A,Automatic,Steel,Steel,2022,New,N/A,44 mm mm,N/A,181.0
2878,"Vacheron Constantin Historiques
Cornes De Vache 1955","$51,000",Vacheron Constantin,Historiques,5000H/000R-B059,Manual winding,Rose gold,Crocodile skin,2023,New,Men's watch/Unisex,38.5 mm,N/A,51000.0
13436,"Cartier Tank MC
New Tank MC W5330004 3589 Steel Leather Box/Papers/FactoryWarranty #CA50","$6,784",Cartier,Tank MC,W5330004,Automatic,Steel,Crocodile skin,2018,Unworn,Men's watch/Unisex,44 mm,N/A,6784.0
1240,"Seiko 5 Sports
Military Automatic Polyester SNZG09K1-var-NATO23 100M Men's Watch",$170,Seiko,5 Sports,SNZG09K1,Automatic,Steel,N/A,Unknown,New,Men's watch/Unisex,42 mm,N/A,170.0
5407,"Hublot Spirit of Big Bang
King Gold Diamonds","$23,291",Hublot,Spirit of Big Bang,665.OX.1180.RX.1204,N/A,N/A,N/A,2023 (Approximation),Unworn,Men's watch/Unisex,39 mm,N/A,23291.0
5522,"Omega De Ville Prestige
424.10.37.20.02.001 - De Ville Prestige Co-Axial 36.8 mm Automatic Dial Steel Watch BGTS","$2,894",Omega,De Ville Prestige,424.10.37.20.02.001,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,36.8 mm,N/A,2894.0
46831,N/A,"$19,999",Rolex,GMT-Master II,126710BLNR,N/A,Steel,Steel,2022,N/A,N/A,40 mm,Unworn,19999.0
681,"Tudor Clair de Rose
35401","$2,206",Tudor,Clair de Rose,35401,N/A,N/A,N/A,2021,New,Women's watch,30 mm,N/A,2206.0
46214,N/A,"$28,900",Rolex,Sky-Dweller,336934,N/A,Steel,Steel,2023,N/A,N/A,42 mm,New,28900.0
51501,N/A,"$14,950",Rolex,Sea-Dweller Deepsea,116660,N/A,N/A,N/A,2010 (Approximation),N/A,N/A,44 mm,Very good,14950.0
10868,"Patek Philippe Nautilus
Rose Gold 40.5mm Brown Leather Strap 5980R",Price on request,Patek Philippe,Nautilus,5980R-001,N/A,N/A,N/A,2021,New,Men's watch/Unisex,40.5 mm,N/A,0.0
3514,"TAG Heuer Aquaracer 300M
CAY211A.BA0927","$3,787",TAG Heuer,Aquaracer 300M,CAY211A.BA0927,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,43 mm,N/A,3787.0
26116,"Omega Dynamic Chronograph
中古 オメガ OMEGA 5240.50 ダイナミック クロノグラフ タルガ・フローリオ限定 自動巻き メンズ 箱付き B#121548","$3,023",Omega,Dynamic Chronograph,5240.50,Automatic,Steel,N/A,Unknown,Fair,Men's watch/Unisex,38 mm,N/A,3023.0
61572,N/A,"$6,654",Rolex,Explorer,114270,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Good,6654.0
24647,"Omega
153.014 コンステレーション Cal.712 自動巻き メンズ 742422 中古",$452,Omega,N/A,153.014,N/A,N/A,N/A,Unknown,Fair,Men's watch/Unisex,31 mm,N/A,452.0
3464,"TAG Heuer Carrera Lady
Quartz 32 mm","$1,996",TAG Heuer,Carrera Lady,WAR1311.BA0778,Quartz,Steel,Steel,2023,New,Women's watch,32 mm,N/A,1996.0
8135,"Cartier Ballon Bleu 28mm
美品 CARTIER カルティエ バロンブルーSM W69010Z4 クォーツ レディース_706984 中古","$2,597",Cartier,Ballon Bleu 28mm,W69010Z4,Quartz,Steel,Steel,Unknown,Good,Women's watch,28 mm,N/A,2597.0
11074,"Breitling
Premier","$5,061",Breitling,N/A,AB0118,N/A,N/A,N/A,2020 (Approximation),Very good,Men's watch/Unisex,42 mm,N/A,5061.0
2052,"Tudor Royal
28 Gold Dial","$2,531",Tudor,Royal,M28303-0004,N/A,N/A,N/A,2023 (Approximation),Unworn,N/A,N/A,N/A,2531.0
12136,"Cartier Roadster
W62002V3","$4,637",Cartier,Roadster,W62002V3,Automatic,Steel,Steel,2002,Very good,Men's watch/Unisex,38 x 43 mm,N/A,4637.0
4750,"Longines Master Collection
L26294516 - The Longines Master Collection Black/Steel 40mm","$2,610",Longines,Master Collection,L26294516,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,40 mm,N/A,2610.0
69051,N/A,"$48,979",Rolex,Lady-Datejust,279135RBR,N/A,N/A,N/A,Unknown,N/A,N/A,28 mm,New,48979.0
8587,"TAG Heuer Carrera
ACBF5A80","$11,502",TAG Heuer,Carrera,ACBF5A80,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,46 mm,N/A,11502.0
38682,"Omega Speedmaster
Classic Heritage 18k Gold Automatik Herrenuhr Ref 166.0285","$2,907",Omega,Speedmaster,166.0285,Automatic,Yellow gold,Crocodile skin,1990,Very good,Men's watch/Unisex,34 mm,N/A,2907.0
1918,"Oris Big Crown Pointer Date
01 754 7741 4068-07 5 20 50","$2,147",Oris,Big Crown Pointer Date,01 754 7741 4068-07 5 20 50,N/A,N/A,N/A,2020,New,Men's watch/Unisex,40 mm,N/A,2147.0
1104,"Cartier Pasha Seatimer
パシャ シータイマー クロノグラフ Pasha Seatimer Chronograph","$3,697",Cartier,Pasha Seatimer,W31088U2,Automatic,Steel,Rubber,Unknown,Good,Men's watch/Unisex,41 mm,N/A,3697.0
9207,"Hublot Big Bang 44 mm
Chronograph Box and Papers Boite et Papiers Fullset","$10,340",Hublot,Big Bang 44 mm,301.CI.1123.GR,Automatic,Ceramic,Rubber,2015,Very good,Men's watch/Unisex,44 mm,N/A,10340.0
45901,N/A,"$3,890",Rolex,Lady-Datejust,69173,N/A,Gold/Steel,Gold/Steel,Unknown,N/A,N/A,26 mm,Very good,3890.0
7598,"Tudor Pelagos
25707B/22","$4,509",Tudor,Pelagos,25707B/22,N/A,N/A,N/A,2022,Very good,Men's watch/Unisex,42 mm,N/A,4509.0
37607,N/A,"$43,500",Rolex,Daytona,116518LN,N/A,N/A,N/A,2018,N/A,N/A,40 mm,New,43500.0
9471,"Breitling Hercules
A39362","$4,014",Breitling,Hercules,A39362,N/A,N/A,N/A,2004,Good,Men's watch/Unisex,45 mm,N/A,4014.0
17222,"Breitling Superocean Heritage
II B20 Automatic 44 Black Dial Steel Men's Watch AB2030121B1A1","$4,475",Breitling,Superocean Heritage,N/A,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,44 mm,N/A,4475.0
20868,"Omega Speedmaster Reduced
Automatic 35105000","$3,050",Omega,Speedmaster Reduced,3510.50,Automatic,Steel,Steel,1998,Very good,Men's watch/Unisex,39 mm,N/A,3050.0
3243,"Zenith El Primero Stratos Flyback
45.2063.405/21.C714","$27,000",Zenith,El Primero Stratos Flyback,45.2063.405/21.C714,N/A,N/A,N/A,2023,New,Men's watch/Unisex,45.5 mm,N/A,27000.0
586,"TAG Heuer Carrera
5","$2,849",TAG Heuer,Carrera,WBN2111.FC6505,Automatic,Steel,N/A,2023,New,Men's watch/Unisex,39 mm,N/A,2849.0
2513,"Zenith
Chronomaster Open Automatic 39.5 mm","$8,925",Zenith,N/A,03.3300.3604/21.M3300,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,39.5 mm,N/A,8925.0
50144,N/A,"$17,950",Rolex,Lady-Datejust,179159 BLK MOP DIA PRES,N/A,N/A,N/A,2008,N/A,N/A,26 mm,Very good,17950.0
3489,"Patek Philippe Calatrava
Black","$74,677",Patek Philippe,Calatrava,6007G-010,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,40 mm,N/A,74677.0
6941,"Breitling Superocean 42
Automatic 42","$5,953",Breitling,Superocean 42,N17375201L1S1,Automatic,Bronze,Rubber,2023,New,Men's watch/Unisex,42 mm,N/A,5953.0
6297,"Breitling Top Time
Ford Mustang Capsule A253101A1L1X1","$6,457",Breitling,Top Time,A253101A1L1X1,N/A,N/A,N/A,2022,New,Men's watch/Unisex,42 mm,N/A,6457.0
42139,N/A,"$6,995",Rolex,Datejust 36,16013,N/A,Gold/Steel,Gold/Steel,1980 (Approximation),N/A,N/A,36 mm,Very good,6995.0
6640,"Hublot Big Bang 41 mm
White 342.SE.230.RW.174","$20,875",Hublot,Big Bang 41 mm,342.se.230.rw.174,N/A,N/A,N/A,2023,Unworn,Men's watch/Unisex,42 mm,N/A,20875.0
6541,"Cartier Tank Vermeil
590002",$926,Cartier,Tank Vermeil,590002,N/A,N/A,N/A,Unknown,Good,Women's watch,24 mm,N/A,926.0
1287,"Vacheron Constantin Overseas
42042","$21,738",Vacheron Constantin,Overseas,42042,Automatic,Yellow gold,Leather,Unknown,Very good,Men's watch/Unisex,37 mm,N/A,21738.0
3724,"Omega Seamaster Aqua Terra
231.10.42.21.01.002 - 231.10.42.21.01.002","$6,847",Omega,Seamaster Aqua Terra,231.10.42.21.01.002,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,41.5 mm,N/A,6847.0
58593,N/A,"$9,948",Rolex,Datejust 36,126200,N/A,N/A,N/A,Unknown,N/A,N/A,36 mm,Unworn,9948.0
31411,N/A,"$41,744",Rolex,Submariner Date,126618LB,N/A,N/A,N/A,2022,N/A,N/A,41 mm,Very good,41744.0
72413,N/A,Price on request,Rolex,Explorer,224270,N/A,Steel,Steel,2023,N/A,N/A,40 mm,Unworn,0.0
31631,"Omega Seamaster Aqua Terra
オメガ OMEGA シーマスター AQUA TERRA 150M OMEGA CO‑AXIAL 30 MM231.55.30.20.55.002","$12,874",Omega,Seamaster Aqua Terra,231.55.30.20.55.002,Automatic,Yellow gold,N/A,Unknown,Unworn,Women's watch,30 mm,N/A,12874.0
1180,"Hublot Big Bang 41 mm
341.PX.130.RX.114","$34,200",Hublot,Big Bang 41 mm,341.PX.130.RX.114,Automatic,Rose gold,Rubber,2023,New,Men's watch/Unisex,41 mm,N/A,34200.0
35217,"Omega Seamaster
600 Vintage 60s Manual Wind Brown Linen Dial 32mm.","$2,299",Omega,Seamaster,N/A,N/A,N/A,N/A,1960 (Approximation),Good,Men's watch/Unisex,32 mm,N/A,2299.0
799,"IWC Da Vinci Perpetual Calendar
Roségold","$15,540",IWC,Da Vinci Perpetual Calendar,IW3750,N/A,N/A,N/A,1987,Good,Men's watch/Unisex,39 mm,N/A,15540.0
50396,N/A,"$16,299",Rolex,Datejust 31,278271,N/A,N/A,N/A,2022,N/A,N/A,N/A,Unworn,16299.0
17474,N/A,"$7,335",Rolex,Datejust 31,6824,N/A,Yellow gold,Yellow gold,1978,N/A,N/A,31 mm,Good,7335.0
1724,"Seiko Prospex
Padi King Turtle Special Edition Automatic Diver's SRPG19 SRPG19J1 SRPG19J 200M Men's Watch",$518,Seiko,Prospex,N/A,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,45 mm,N/A,518.0
12494,"Cartier Roadster
2510 Automatic 38mm Steel ~7TCW Full DIAMOND Watch","$9,990",Cartier,Roadster,N/A,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,N/A,N/A,9990.0
6039,"Omega Seamaster Aqua Terra
150M Master Co-Axial Chronometer 41.5 mm","$11,276",Omega,Seamaster Aqua Terra,231.20.42.21.06.003,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,41.5 mm,N/A,11276.0
9177,"Audemars Piguet Royal Oak Tourbillon
Extra-thin 26522CE.OO.1225CE.01",Price on request,Audemars Piguet,Royal Oak Tourbillon,26522CE.OO.1225CE.01,N/A,N/A,N/A,Unknown,Unworn,Men's watch/Unisex,41 mm,N/A,0.0
11990,"Longines Conquest Classic
L2.786.4.56.6","$3,744",Longines,Conquest Classic,L2.786.4.56.6,N/A,N/A,N/A,2015,Very good,Men's watch/Unisex,41 x 10 mm,N/A,3744.0
14794,"Longines Master Collection
Complications L2.673.4.51.6 L26734516","$2,376",Longines,Master Collection,N/A,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40 mm,N/A,2376.0
2917,"Breitling Chronomat 44
AB0136161C1A1 - Breitling Super Chronomat Automatic Blue Dial Steel Men's 44MM","$8,792",Breitling,Chronomat 44,AB0136161C1A1,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,44 mm,N/A,8792.0
596,"Sinn
Goldchronograph \"2200\" - 22k Gelbgold Gehäuse - Box & Papiere - 40 mm - Automatik - Einzigartiges Zifferblatt","$22,527",Sinn,N/A,N/A,N/A,N/A,N/A,1997,Good,Men's watch/Unisex,40 mm,N/A,22527.0
11747,"Breitling Superocean 46
Automatic 46 Edelstahl - Blau",Price on request,Breitling,Superocean 46,A17378E71C1S1,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,46 mm,N/A,0.0
10742,"Audemars Piguet Royal Oak Tourbillon
Chronograph 25977OR.OO.D002CR.01","$154,000",Audemars Piguet,Royal Oak Tourbillon,25977OR.OO.D002CR.01,Manual winding,Rose gold,Crocodile skin,Unknown,Very good,N/A,44 mm,N/A,154000.0
5324,"Breitling Navitimer
1 Automatic 41 Steel","$5,073",Breitling,Navitimer,A17326211G1P2,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,41 mm,N/A,5073.0
9691,"TAG Heuer Carrera Lady
Caliber 9 Automatic Watch Stainless Steel with Diamond Bezel and Markers and Mothe","$2,815",TAG Heuer,Carrera Lady,N/A,Automatic,Steel,Steel,Unknown,Fair,Women's watch,28 mm,N/A,2815.0
14944,N/A,"$5,743",Rolex,Explorer,14270,N/A,N/A,N/A,1999 (Approximation),N/A,N/A,36 mm,Very good,5743.0
34322,"Omega De Ville Co-Axial
4 Counters Chronograph 18K Gold","$13,999",Omega,De Ville Co-Axial,422.53.41.52.13.001,N/A,N/A,N/A,Unknown,Very good,Men's watch/Unisex,41 mm,N/A,13999.0
6809,"A. Lange & Söhne Lange 1
101.030",Price on request,A. Lange & Söhne,Lange 1,101.030,N/A,N/A,N/A,2008,Very good,Men's watch/Unisex,38.5 mm,N/A,0.0
35786,N/A,"$19,015",Rolex,Sky-Dweller,326933,N/A,N/A,N/A,2017,N/A,N/A,42 mm,Good,19015.0
3776,"Patek Philippe Twenty~4
Twenty Four Rose Gold","$30,663",Patek Philippe,Twenty~4,4910/11R-010,Quartz,Rose gold,Rose gold,2001,Very good,Women's watch,24 x 35 mm,N/A,30663.0
14901,N/A,Price on request,Rolex,Day-Date 40,228206,N/A,Platinum,Platinum,2015,N/A,N/A,40 x 48 mm,Very good,0.0
27715,"Omega Seamaster Planet Ocean
600M GMT 43.5 Co-Axial Chronometer - Full set","$5,585",Omega,Seamaster Planet Ocean,232.30.44.22.01.001,N/A,N/A,N/A,2014,Good,Men's watch/Unisex,43.5 mm,N/A,5585.0
6635,"Seiko Prospex
Sea Automatic 40.5 mm","$1,162",Seiko,Prospex,SPB147J1,N/A,N/A,N/A,Unknown,New,Men's watch/Unisex,40.5 mm,N/A,1162.0
10476,"Audemars Piguet Royal Oak Offshore Chronograph
Selfwinding Chronograph 26400IO.OO.A004CA.02",Price on request,Audemars Piguet,Royal Oak Offshore Chronograph,26400IO.OO.A004CA.02,Automatic,Titanium,Rubber,Unknown,New,N/A,44 mm,N/A,0.0
11074,"TAG Heuer Link Lady
Stainless Steel WBC1314.BA0600 - W010195","$2,889",TAG Heuer,Link Lady,WBC1314.BA0600,Quartz,Steel,Steel,2018,Very good,Women's watch,32 mm,N/A,2889.0
8258,N/A,"$18,045",Rolex,Lady-Datejust,279171,N/A,Gold/Steel,Gold/Steel,2023,N/A,N/A,28 mm,Unworn,18045.0
5531,N/A,"$10,157",Rolex,Datejust 36,116234,N/A,Steel,Steel,2008,N/A,N/A,36 mm,Very good,10157.0
45426,N/A,"$16,210",Rolex,Sea-Dweller Deepsea,126660,N/A,N/A,N/A,2022,N/A,N/A,44 mm,Unworn,16210.0
12169,N/A,"$10,044",Rolex,Air King,116900,N/A,Steel,Steel,2021,N/A,N/A,40 mm,Unworn,10044.0
5840,"Audemars Piguet Royal Oak Offshore Chronograph
26405CE.OO.A056CA.01","$57,385",Audemars Piguet,Royal Oak Offshore Chronograph,26405CE.OO.A056CA.01,N/A,N/A,N/A,2020,Good,Men's watch/Unisex,44 mm,N/A,57385.0
5129,"Omega Constellation
Vintage Constellation All Steel Men's Watch 80's","$1,042",Omega,Constellation,396 1080/70,N/A,N/A,N/A,1985 (Approximation),Good,Men's watch/Unisex,33 mm,N/A,1042.0
12573,"Cartier Ronde Solo de Cartier
2987 W6700355 18k Yellow Gold Romen Quartz Ladie's Watch 29mm","$4,495",Cartier,Ronde Solo de Cartier,N/A,N/A,N/A,N/A,Unknown,Good,Women's watch,29 mm,N/A,4495.0
8230,"IWC Portofino Automatic
IW356502","$4,892",IWC,Portofino Automatic,IW356502,N/A,N/A,N/A,2022,Unworn,Men's watch/Unisex,40 mm,N/A,4892.0
30917,"Omega De Ville
33mm Brown Leather Bracelet 196.2430 2005","$1,966",Omega,De Ville,196.2430,Quartz,Yellow gold,Leather,2005,Very good,Men's watch/Unisex,33 mm,N/A,1966.0
6138,"Cartier Panthère
3 Row Men´s ref.83949","$4,383",Cartier,Panthère,83949,N/A,N/A,N/A,Unknown,Very good,N/A,N/A,N/A,4383.0
28725,"Omega Seamaster
Vintage Automatik 14770 Gold 18K/750","$8,551",Omega,Seamaster,14770,Automatic,Yellow gold,Yellow gold,1961,Good,N/A,35 mm,N/A,8551.0
5808,"Audemars Piguet Royal Oak Chronograph
LC-100 full set","$57,212",Audemars Piguet,Royal Oak Chronograph,26331ST.OO.1220ST.03,N/A,N/A,N/A,2020,Very good,Men's watch/Unisex,41 mm,N/A,57212.0
1317,"Omega Seamaster 300
165.014",Price on request,Omega,Seamaster 300,165.014,N/A,N/A,N/A,1966,Very good,Men's watch/Unisex,39 mm,N/A,0.0
591,"Panerai Luminor Submersible
BMG-TECH - 47mm PAM00692 - New 2023","$14,530",Panerai,Luminor Submersible,PAM 00692,N/A,N/A,N/A,2023,New,Men's watch/Unisex,47 mm,N/A,14530.0
24075,N/A,"$4,164",Rolex,Oysterdate Precision,6694,N/A,Steel,Steel,1972 (Approximation),N/A,N/A,34 mm,Very good,4164.0
26304,"Omega Speedmaster Professional Moonwatch
中古 オメガ OMEGA ST145.022 スピードマスター プロフェッショナル (下がりｒ) 手巻き メンズ R#121360","$4,541",Omega,Speedmaster Professional Moonwatch,ST145.022,Manual winding,Steel,N/A,Unknown,Fair,Men's watch/Unisex,42 mm,N/A,4541.0
29388,N/A,"$9,640",Rolex,Submariner Date,16610,N/A,N/A,N/A,2001,N/A,N/A,40 mm,Very good,9640.0
52941,N/A,"$57,495",Rolex,Sky-Dweller,326935,N/A,N/A,N/A,Unknown,N/A,N/A,42 x 50 mm,Unworn,57495.0
39182,"Omega Speedmaster Professional Moonwatch
Vintage MoonWatch Caliber 861 Mens Watch 145.022","$7,060",Omega,Speedmaster Professional Moonwatch,145.022,Manual winding,Steel,Steel,Unknown,Very good,Men's watch/Unisex,42 mm,N/A,7060.0
12965,"Cartier Panthère
Panther Ladies Stainless Steel Ivory White Roman Dial with Blue Steel Hands",Price on request,Cartier,Panthère,W25033P5,N/A,N/A,N/A,Unknown,Very good,Women's watch,22 mm,N/A,0.0
12916,"Seiko GS
9S61-00B0/SBGR101","$2,294",Seiko,N/A,N/A,N/A,N/A,N/A,Unknown,Very good,N/A,"Management number: 5397696/NCWMNST/NCWV

Brand: Seiko

Model number: 9S61-00B0/SBGR101

Color/Material: SS Black Dial

Movement: Self-winding (internally inspected) Lay flat daily difference of about +1 second

Size: Case diameter: Approx. W42mm (not including crown) Arm circumference: Max. Approx. 21.5cm Belt width: Approx. 21mm *Please allow for slight errors. * If there are extra frames in the accessories, the size will include them.

Accessories: box, guarantee, GS standard test certificate, instruction manual, booklet, special cloth,

Product condition: [Glass]: No chips or cracks, very clean condition [Dial, hands]: Very clean condition [Bezel]: Minor scratches from use or wiping, very clean condition [Case] : Minor scratches from use, in good condition [Bracelet]: Minor scratches from use and wiping scratches, very clean condition There is no other noticeable damage, and it is a very clean item.

Remarks: Since the inside has been inspected before listing, you can use it for a long time.",N/A,2294.0
10226,"Audemars Piguet Royal Oak Offshore Chronograph
26237ST.OO.1000ST.01 Stainless Steel Watch","$59,999",Audemars Piguet,Royal Oak Offshore Chronograph,26237ST.OO.1000ST.01,Automatic,Steel,Steel,Unknown,Unworn,Men's watch/Unisex,42 mm,N/A,59999.0
5007,"Jaeger-LeCoultre Vintage
18k Rose Gold 35 mm Copper Dial Manual Wind Men's Watch","$2,456",Jaeger-LeCoultre,N/A,N/A,N/A,N/A,N/A,1960 (Approximation),Good,Men's watch/Unisex,35 mm,N/A,2456.0
21031,N/A,"$23,082",Rolex,Daytona,116523,N/A,Gold/Steel,Gold/Steel,2008,N/A,N/A,40 mm,Very good,23082.0
48058,N/A,"$19,799",Rolex,Datejust 41,126331,N/A,N/A,N/A,Unknown,N/A,N/A,41 mm,New,19799.0
5748,"Patek Philippe Calatrava
4906","$9,866",Patek Philippe,Calatrava,4906,N/A,N/A,N/A,Unknown,Very good,N/A,19.4 x 2.5 mm,N/A,9866.0
